,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS
2002-01-02,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.57,,,0.0,25.5,35.0,16.0,22.5
2002-01-03,0.0,0.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.25,,,0.04666666666666667,28.833333333333332,36.333333333333336,21.333333333333332,26.0
2002-01-04,0.0,0.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.04,,,0.0033333333333333335,31.166666666666668,38.666666666666664,23.666666666666668,34.5
2002-01-07,0.0,0.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.19999999999999998,32.166666666666664,36.666666666666664,27.666666666666668,29.5
2002-01-08,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.26,,,0.0,31.666666666666668,39.333333333333336,24.0,32.0
2002-01-09,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,11.18,,,0.0,40.666666666666664,51.0,30.333333333333332,43.0
2002-01-10,0.0,396.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.61,,,0.0,51.833333333333336,60.0,43.666666666666664,49.5
2002-01-11,0.0,900.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.49,,,0.02666666666666667,45.666666666666664,55.333333333333336,36.0,41.0
2002-01-14,0.0,450.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.83,,,0.0,42.666666666666664,52.0,33.333333333333336,41.5
2002-01-15,0.0,720.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.82,,,0.0,42.833333333333336,54.333333333333336,31.333333333333332,37.0
2002-01-16,0.0,540.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.68,,,0.0,38.666666666666664,49.333333333333336,28.0,34.5
2002-01-17,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.16,,,0.0,44.0,55.333333333333336,32.666666666666664,37.0
2002-01-21,0.0,180.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.04,,,0.01,39.166666666666664,48.333333333333336,30.0,33.5
2002-01-23,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,10.74,,,0.08,45.333333333333336,53.0,37.666666666666664,43.0
2002-01-24,0.0,180.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.5,,,0.0033333333333333335,50.666666666666664,59.333333333333336,42.0,46.0
2002-01-25,0.0,900.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.37,,,0.0,44.833333333333336,58.0,31.666666666666668,41.5
2002-01-28,0.0,720.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.71,,,0.0,56.666666666666664,70.66666666666667,42.666666666666664,53.5
2002-01-29,0.0,1980.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.61,,,0.0,60.333333333333336,72.33333333333333,48.333333333333336,55.5
2002-01-30,0.0,2160.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.5,,,0.0,65.0,79.66666666666667,50.333333333333336,55.0
2002-01-31,8.0,2160.0,0.0,0.0,8.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.36,,,0.0,57.333333333333336,66.0,48.666666666666664,53.0
2002-02-01,55.0,2700.0,0.0,0.0,55.0,38.06046666666666,-78.47573333333332,230.03333333333333,11.41,,,0.0,56.166666666666664,71.0,41.333333333333336,50.5
2002-02-04,8.0,360.0,0.0,0.0,8.0,38.06046666666666,-78.47573333333332,230.03333333333333,9.62,,,0.0,34.166666666666664,43.333333333333336,25.0,27.5
2002-02-05,9.0,270.0,0.0,0.0,9.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.14,,,0.0,30.333333333333332,42.0,18.666666666666668,26.0
2002-02-06,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.2333333333333333,34.333333333333336,43.666666666666664,25.0,33.0
2002-02-07,0.0,450.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.3133333333333333,39.333333333333336,47.333333333333336,31.333333333333332,36.5
2002-02-08,0.0,180.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.0033333333333333335,45.166666666666664,56.333333333333336,34.0,43.0
2002-02-11,126.0,1560.0,0.0,0.0,126.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.05,,,0.04,38.166666666666664,47.666666666666664,28.666666666666668,37.5
2002-02-12,24.0,900.0,0.0,0.0,24.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.16,,,0.0,39.166666666666664,54.333333333333336,24.0,36.5
2002-02-13,37.0,1080.0,0.0,0.0,37.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.49,,,0.0,39.5,52.333333333333336,26.666666666666668,30.0
2002-02-14,20.0,720.0,0.0,0.0,20.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.0,34.333333333333336,47.333333333333336,21.333333333333332,32.5
2002-02-15,15.0,720.0,0.0,0.0,15.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.95,,,0.0,41.0,53.666666666666664,28.333333333333332,40.5
2002-02-18,18.0,1260.0,0.0,0.0,18.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.58,,,0.0,37.666666666666664,48.666666666666664,26.666666666666668,29.5
2002-02-19,0.0,1620.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,41.5,58.0,25.0,40.0
2002-02-20,430.0,1080.0,0.0,0.0,430.0,38.06046666666666,-78.47573333333332,230.03333333333333,12.3,,,0.0,53.166666666666664,64.0,42.333333333333336,50.0
2002-02-21,518.0,1728.0,0.0,0.0,518.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.26,,,0.0,55.166666666666664,64.33333333333333,46.0,48.0
2002-02-22,380.0,1980.0,0.0,0.0,380.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.04,,,0.0,47.0,59.333333333333336,34.666666666666664,40.5
2002-02-25,320.0,1260.0,0.0,0.0,320.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.61,,,0.0,45.166666666666664,61.0,29.333333333333332,39.5
2002-02-26,30.0,1350.0,0.0,0.0,30.0,38.06046666666666,-78.47573333333332,230.03333333333333,9.62,,,0.03666666666666667,51.666666666666664,67.33333333333333,36.0,39.0
2002-02-27,783.0,1080.0,0.0,0.0,783.0,38.06046666666666,-78.47573333333332,230.03333333333333,9.62,,,0.0,36.333333333333336,48.666666666666664,24.0,25.0
2002-02-28,37.0,1080.0,0.0,0.0,37.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.59,,,0.0,30.5,40.666666666666664,20.333333333333332,25.0
2002-03-01,6.0,900.0,0.0,0.0,6.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.0,36.0,49.0,23.0,33.0
2002-03-04,0.0,720.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.26,,,0.0,31.5,44.0,19.0,22.5
2002-03-05,0.0,720.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.04,,,0.0,30.833333333333332,45.333333333333336,16.333333333333332,29.5
2002-03-06,0.0,900.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,10.51,,,0.0,44.5,60.333333333333336,28.666666666666668,41.5
2002-03-07,21.0,1080.0,0.0,0.0,21.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.82,,,0.0,53.166666666666664,68.66666666666667,37.666666666666664,48.5
2002-03-08,10.0,1440.0,0.0,0.0,10.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.14,,,0.0,56.333333333333336,71.33333333333333,41.333333333333336,51.0
2002-03-11,27.0,1080.0,0.0,0.0,27.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,40.333333333333336,51.666666666666664,29.0,34.5
2002-03-12,0.0,1800.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.19333333333333336,39.5,46.333333333333336,32.666666666666664,41.5
2002-03-13,0.0,1080.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.20000000000000004,44.0,49.666666666666664,38.333333333333336,43.5
2002-03-14,5.0,630.0,0.0,0.0,5.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.37,,,0.02,50.5,62.333333333333336,38.666666666666664,50.5
2002-03-15,40.0,1560.0,0.0,0.0,40.0,38.06046666666666,-78.47573333333332,230.03333333333333,11.41,,,0.0,62.833333333333336,75.66666666666667,50.0,61.0
2002-03-18,7.0,630.0,0.0,0.0,7.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.2866666666666667,42.666666666666664,48.333333333333336,37.0,41.0
2002-03-19,0.0,360.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.14333333333333334,44.166666666666664,48.333333333333336,40.0,42.0
2002-03-20,0.0,450.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.17,44.833333333333336,49.666666666666664,40.0,43.0
2002-03-21,3.0,900.0,0.0,0.0,3.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.26,,,0.01,46.666666666666664,61.0,32.333333333333336,35.0
2002-03-22,13.0,1080.0,0.0,0.0,13.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.49,,,0.0,36.166666666666664,48.0,24.333333333333332,26.0
2002-03-25,162.0,2160.0,0.0,0.0,162.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.04,,,0.0,54.0,66.66666666666667,41.333333333333336,44.0
2002-03-26,0.0,0.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.24333333333333332,49.0,57.333333333333336,40.666666666666664,43.0
2002-03-27,45.0,1260.0,0.0,0.0,45.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.5,,,0.18333333333333335,44.666666666666664,54.333333333333336,35.0,44.0
2002-03-28,27.0,1080.0,0.0,0.0,27.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.0,44.0,55.333333333333336,32.666666666666664,41.5
2002-03-29,20.0,1800.0,0.0,0.0,20.0,38.06046666666666,-78.47573333333332,230.03333333333333,9.4,,,0.0,53.666666666666664,67.0,40.333333333333336,54.5
2002-04-01,144.0,1980.0,0.0,0.0,144.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.03,,,0.03,49.833333333333336,59.333333333333336,40.333333333333336,46.0
2002-04-02,108.0,1440.0,0.0,0.0,108.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.05,,,0.0,55.666666666666664,72.0,39.333333333333336,56.0
2002-04-03,306.0,1620.0,0.0,0.0,306.0,38.06046666666666,-78.47573333333332,230.03333333333333,10.07,,,0.0,60.333333333333336,78.66666666666667,42.0,51.0
2002-04-04,330.0,1080.0,0.0,0.0,330.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.37,,,0.0,48.5,64.0,33.0,37.0
2002-04-05,90.0,900.0,0.0,0.0,90.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.14,,,0.0,44.833333333333336,56.0,33.666666666666664,38.5
2002-04-08,163.0,1260.0,0.0,0.0,163.0,38.06046666666666,-78.47573333333332,230.03333333333333,11.18,,,0.0,53.166666666666664,68.33333333333333,38.0,50.5
2002-04-09,792.0,1920.0,0.0,0.0,792.0,38.06046666666666,-78.47573333333332,230.03333333333333,9.84,,,0.2733333333333333,61.0,71.0,51.0,57.5
2002-04-10,558.0,2340.0,0.0,0.0,558.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.47,,,0.08666666666666667,57.833333333333336,68.66666666666667,47.0,50.0
2002-04-11,630.0,2520.0,0.0,0.0,630.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.82,,,0.0,56.0,70.33333333333333,41.666666666666664,49.5
2002-04-12,540.0,2340.0,0.0,0.0,540.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.07333333333333333,55.0,62.0,48.0,53.0
2002-04-15,1260.0,2880.0,0.0,0.0,1260.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.0033333333333333335,73.16666666666667,87.33333333333333,59.0,65.5
2002-04-16,2120.0,2520.0,0.0,0.0,2120.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.0,76.66666666666667,91.66666666666667,61.666666666666664,72.0
2002-04-17,2800.0,3060.0,0.0,0.0,2800.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.37,,,0.043333333333333335,81.0,94.66666666666667,67.33333333333333,73.5
2002-04-18,2340.0,2700.0,0.0,0.0,2340.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.05666666666666667,78.16666666666667,90.66666666666667,65.66666666666667,70.0
2002-04-19,1460.0,3600.0,0.0,0.0,1460.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.14,,,0.3233333333333333,75.0,87.66666666666667,62.333333333333336,66.0
2002-04-22,218.0,4019.0,0.0,0.0,218.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.38,,,0.5966666666666667,56.666666666666664,69.0,44.333333333333336,47.5
2002-04-23,1215.0,4260.0,0.0,0.0,1215.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.92,,,0.0033333333333333335,53.0,67.33333333333333,38.666666666666664,47.0
2002-04-24,288.0,2160.0,0.0,0.0,288.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.58,,,0.08333333333333333,50.5,63.666666666666664,37.333333333333336,46.0
2002-04-25,162.0,2295.0,0.0,0.0,162.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.14,,,0.11666666666666665,58.333333333333336,70.33333333333333,46.333333333333336,51.5
2002-04-26,550.0,5400.0,0.0,0.0,550.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.0,54.333333333333336,66.66666666666667,42.0,48.5
2002-04-29,154.0,2700.0,0.0,0.0,154.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.93,,,0.06,58.0,69.33333333333333,46.666666666666664,49.5
2002-04-30,108.0,2160.0,0.0,0.0,108.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.49,,,0.0,54.833333333333336,69.66666666666667,40.0,47.5
2002-05-01,70.0,1980.0,0.0,0.0,70.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.24,,,0.016666666666666666,59.5,74.0,45.0,56.5
2002-05-02,23.0,3240.0,0.0,0.0,23.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.49,,,0.08666666666666667,67.16666666666667,80.66666666666667,53.666666666666664,59.0
2002-05-03,28.0,3780.0,0.0,0.0,28.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.14,,,0.02,60.833333333333336,73.66666666666667,48.0,49.5
2002-05-06,81.0,5220.0,9.0,0.0,90.0,38.06046666666666,-78.47573333333332,230.03333333333333,8.72,,,0.0033333333333333335,60.0,73.33333333333333,46.666666666666664,59.0
2002-05-07,54.0,3420.0,18.0,0.0,72.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.08,66.33333333333333,75.33333333333333,57.333333333333336,62.5
2002-05-08,90.0,5400.0,8.0,0.0,98.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.01,,,0.06999999999999999,68.5,78.33333333333333,58.666666666666664,63.5
2002-05-09,72.0,2700.0,18.0,0.0,90.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.29666666666666663,68.83333333333333,77.0,60.666666666666664,64.0
2002-05-10,36.0,6120.0,18.0,0.0,54.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.22,67.83333333333333,78.66666666666667,57.0,63.0
2002-05-13,45.0,3240.0,27.0,0.0,72.0,38.06046666666666,-78.47573333333332,230.03333333333333,10.74,,,0.056666666666666664,68.66666666666667,81.66666666666667,55.666666666666664,60.0
2002-05-14,72.0,3960.0,9.0,0.0,81.0,38.06046666666666,-78.47573333333332,230.03333333333333,9.84,,,0.030000000000000002,58.5,68.66666666666667,48.333333333333336,51.5
2002-05-15,23.0,2160.0,4.0,0.0,27.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.59,,,0.0,58.166666666666664,70.33333333333333,46.0,52.5
2002-05-16,32.0,2700.0,5.0,0.0,37.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.16,,,0.0,63.5,78.66666666666667,48.333333333333336,59.5
2002-05-17,54.0,4140.0,18.0,0.0,72.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.93,,,0.17333333333333334,70.5,83.0,58.0,65.0
2002-05-20,12.0,3060.0,6.0,0.0,18.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.006666666666666667,49.0,61.333333333333336,36.666666666666664,43.5
2002-05-21,11.0,2700.0,6.0,0.0,17.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.0,47.5,58.666666666666664,36.333333333333336,43.0
2002-05-22,15.0,3240.0,5.0,0.0,20.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.24,,,0.0,49.333333333333336,63.0,35.666666666666664,45.0
2002-05-23,14.0,3600.0,3.0,0.0,17.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.25,,,0.0,56.833333333333336,72.0,41.666666666666664,53.0
2002-05-24,22.0,3720.0,6.0,0.0,28.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.0,64.16666666666667,81.66666666666667,46.666666666666664,55.0
2002-05-28,4.0,2520.0,8.0,0.0,12.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.36,,,0.09000000000000001,72.16666666666667,83.0,61.333333333333336,65.5
2002-05-29,3.0,3600.0,2.0,0.0,5.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,71.5,82.0,61.0,67.5
2002-05-30,0.0,2730.0,2.0,0.0,2.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,72.16666666666667,83.66666666666667,60.666666666666664,66.0
2002-06-03,0.0,3870.0,3.0,0.0,3.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.58,,,0.0,72.16666666666667,84.66666666666667,59.666666666666664,63.0
2002-06-04,11.0,3150.0,6.0,0.0,17.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.03,,,0.22999999999999998,73.83333333333333,86.66666666666667,61.0,64.5
2002-06-05,0.0,5400.0,2.0,0.0,2.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.26,,,0.20333333333333334,77.33333333333333,90.33333333333333,64.33333333333333,73.0
2002-06-06,0.0,3240.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.47,,,0.025,77.16666666666667,89.66666666666667,64.66666666666667,68.0
2002-06-07,0.0,3960.0,2.0,0.0,2.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.82,,,0.049999999999999996,70.5,84.66666666666667,56.333333333333336,63.0
2002-06-10,2.0,4800.0,2.0,0.0,4.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.0,74.33333333333333,89.33333333333333,59.333333333333336,70.0
2002-06-11,0.0,6300.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.59,,,0.0,78.0,92.0,64.0,70.0
2002-06-12,0.0,6840.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.82,,,0.0,79.33333333333333,92.33333333333333,66.33333333333333,74.5
2002-06-13,0.0,6480.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.58,,,0.09333333333333334,78.5,89.0,68.0,72.0
2002-06-14,0.0,5940.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.01,,,0.3666666666666667,75.66666666666667,86.0,65.33333333333333,65.5
2002-06-17,0.0,3960.0,2.0,0.0,2.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.24,,,0.0,69.83333333333333,82.66666666666667,57.0,62.5
2002-06-18,0.0,4860.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.8466666666666667,70.0,84.66666666666667,55.333333333333336,63.0
2002-06-19,0.0,5400.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.5,72.0,84.66666666666667,59.333333333333336,64.0
2002-06-20,0.0,4185.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.68,,,0.013333333333333334,71.66666666666667,83.33333333333333,60.0,64.0
2002-06-21,0.0,3420.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.24,,,0.0,68.33333333333333,80.66666666666667,56.0,70.5
2002-06-24,0.0,4860.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.68,,,0.08333333333333333,79.66666666666667,92.0,67.33333333333333,72.0
2002-06-25,0.0,3900.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.0,81.5,93.66666666666667,69.33333333333333,74.0
2002-06-26,0.0,2520.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.26,,,0.27999999999999997,81.16666666666667,93.0,69.33333333333333,71.5
2002-06-27,0.0,2160.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.59,,,0.06,80.33333333333333,92.0,68.66666666666667,72.0
2002-06-28,0.0,1980.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.14333333333333334,77.0,87.66666666666667,66.33333333333333,68.5
2002-07-01,0.0,2280.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.0,78.66666666666667,90.33333333333333,67.0,72.5
2002-07-02,0.0,4000.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.24,,,0.0,79.66666666666667,92.66666666666667,66.66666666666667,75.5
2002-07-03,0.0,4500.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.0,83.16666666666667,94.66666666666667,71.66666666666667,80.0
2002-07-05,0.0,6480.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.58,,,0.0,82.66666666666667,95.66666666666667,69.66666666666667,75.5
2002-07-08,0.0,4320.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.7,,,0.0,78.33333333333333,94.33333333333333,62.333333333333336,70.0
2002-07-09,0.0,4500.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.16,,,0.5366666666666666,83.0,96.0,70.0,73.0
2002-07-10,0.0,2700.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.26333333333333336,77.33333333333333,88.0,66.66666666666667,69.0
2002-07-11,0.0,3420.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,5.82,,,0.04,66.83333333333333,77.33333333333333,56.333333333333336,59.5
2002-07-12,0.0,4320.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.0033333333333333335,66.16666666666667,79.66666666666667,52.666666666666664,62.0
2002-07-15,0.0,4590.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.23,72.66666666666667,81.0,64.33333333333333,69.0
2002-07-16,0.0,5880.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,78.33333333333333,90.0,66.66666666666667,72.0
2002-07-17,0.0,5220.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.57,,,0.0,80.5,92.0,69.0,75.5
2002-07-18,0.0,4068.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.68,,,0.0033333333333333335,82.5,91.66666666666667,73.33333333333333,76.0
2002-07-19,0.0,4320.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.24,,,0.0,81.0,90.66666666666667,71.33333333333333,77.5
2002-07-22,0.0,3900.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.83,,,0.0,80.33333333333333,91.33333333333333,69.33333333333333,72.0
2002-07-23,0.0,3660.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,6.93,,,0.9166666666666666,79.33333333333333,89.0,69.66666666666667,71.5
2002-07-24,0.0,4080.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.46,,,0.8033333333333332,76.16666666666667,83.33333333333333,69.0,70.5
2002-07-25,0.0,4680.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.91,,,0.24,70.83333333333333,75.0,66.66666666666667,67.5
2002-07-26,0.0,3420.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.01,,,0.3233333333333333,68.0,70.33333333333333,65.66666666666667,66.5
2002-07-29,0.0,5760.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,84.83333333333333,93.66666666666667,76.0,80.0
2002-07-30,0.0,5220.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.0,82.83333333333333,92.66666666666667,73.0,79.5
2002-07-31,0.0,6480.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.01,,,0.0,80.66666666666667,90.66666666666667,70.66666666666667,76.0
2002-08-01,0.0,6840.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.01,,,0.0,81.16666666666667,91.33333333333333,71.0,75.5
2002-08-02,0.0,7200.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.57,,,0.0,81.66666666666667,93.33333333333333,70.0,73.5
2002-08-05,0.0,4860.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.36,,,0.0033333333333333335,81.66666666666667,94.33333333333333,69.0,72.5
2002-08-06,0.0,5040.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,4.03,,,0.01,74.5,87.0,62.0,66.0
2002-08-07,0.0,4140.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.8,,,0.0,68.33333333333333,81.0,55.666666666666664,59.5
2002-08-08,0.0,5400.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,3.13,,,0.0,68.83333333333333,81.33333333333333,56.333333333333336,61.5
2002-08-09,0.0,4140.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,2.68,,,0.0,69.33333333333333,83.66666666666667,55.0,61.5
2002-08-12,0.0,4320.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.34,,,0.0,80.5,94.66666666666667,66.33333333333333,73.0
2002-08-13,0.0,5279.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,1.79,,,0.0,82.33333333333333,96.33333333333333,68.33333333333333,72.0
2002-08-14,0.0,4140.0,0.0,0.0,0.0,38.06046666666666,-78.47573333333332,230.03333333333333,7.83,,,0.0,83.16666666666667,96.33333333333333,70.0,73.5
