,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WESD,WESF,WV03
1999-06-25,0.0,3960.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.359999999999999,,,0.0,72.83333333333333,82.0,63.666666666666664,80.0,,160.0,0.0,,
1999-06-28,0.0,5760.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,11.745,,,0.22,80.66666666666667,88.0,73.33333333333333,78.0,,215.0,0.0,,
1999-06-29,0.0,6120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.73,,,1.11,82.66666666666667,93.33333333333333,72.0,85.0,,155.0,0.0,,1.0
1999-06-30,0.0,6840.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.36,,,1.0866666666666667,75.0,82.0,68.0,75.0,,125.0,0.0,,
1999-07-01,0.0,4140.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,11.41,,,0.8933333333333332,78.5,85.33333333333333,71.66666666666667,82.0,,205.0,0.0,,
1999-07-02,0.0,0.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,11.855,,,0.0,79.16666666666667,86.66666666666667,71.66666666666667,82.0,,205.0,0.0,,
1999-07-05,0.0,0.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.7,,,0.0,86.5,98.0,75.0,93.0,,130.0,0.0,,
1999-07-06,0.0,4500.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.705,,,0.0,86.16666666666667,96.33333333333333,76.0,88.0,,225.0,0.0,,
1999-07-07,0.0,3960.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.265000000000001,,,0.11666666666666665,81.66666666666667,91.33333333333333,72.0,78.0,,275.0,0.0,,
1999-07-08,0.0,0.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.695,,,0.0,79.33333333333333,89.33333333333333,69.33333333333333,80.0,,155.0,0.0,,
1999-07-09,0.0,6480.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.83,,,0.0,81.16666666666667,95.0,67.33333333333333,90.0,,225.0,0.0,,
1999-07-12,0.0,5400.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.37,,,0.41333333333333333,66.0,72.33333333333333,59.666666666666664,59.0,,70.0,0.0,,
1999-07-13,0.0,2160.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.595000000000001,,,0.4066666666666667,64.83333333333333,71.66666666666667,58.0,68.0,,10.0,0.0,,
1999-07-14,0.0,1800.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.8,,,0.37000000000000005,66.33333333333333,71.33333333333333,61.333333333333336,67.0,,20.0,0.0,,
1999-07-15,0.0,4140.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.245,,,0.0033333333333333335,72.5,84.0,61.0,80.0,,210.0,0.0,,
1999-07-16,0.0,7200.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.25,,,0.0,76.5,88.0,65.0,84.0,,165.0,0.0,,
1999-07-19,0.0,5880.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.6,,,0.0,80.16666666666667,92.33333333333333,68.0,86.0,,235.0,0.0,,
1999-07-20,0.0,6600.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.92,,,0.0,80.0,89.33333333333333,70.66666666666667,84.0,,100.0,0.0,,
1999-07-21,0.0,5400.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.47,,,0.016666666666666666,79.16666666666667,85.33333333333333,73.0,81.0,,125.0,0.0,,
1999-07-22,0.0,4140.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.925000000000001,,,0.006666666666666667,82.66666666666667,92.66666666666667,72.66666666666667,88.0,,255.0,0.0,,
1999-07-23,0.0,7200.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.925,,,0.0,82.33333333333333,93.0,71.66666666666667,88.0,,180.0,0.0,,
1999-07-26,0.0,5490.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.48,,,0.0,80.16666666666667,93.0,67.33333333333333,89.0,,300.0,0.0,,
1999-07-27,0.0,6719.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.8,,,0.0,80.83333333333333,94.0,67.66666666666667,89.0,,275.0,0.0,,
1999-07-28,0.0,7560.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.48,,,0.06999999999999999,82.5,96.33333333333333,68.66666666666667,87.0,,300.0,0.0,,
1999-07-29,0.0,8460.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.26,,,0.12000000000000001,78.5,90.33333333333333,66.66666666666667,85.0,,200.0,0.0,,
1999-07-30,0.0,9000.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.03,,,0.013333333333333334,83.83333333333333,95.66666666666667,72.0,92.0,,265.0,0.0,,
1999-08-02,0.0,7920.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.83,,,0.02,78.66666666666667,88.66666666666667,68.66666666666667,84.0,,165.0,0.0,,
1999-08-03,0.0,7380.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.375,,,0.0033333333333333335,76.66666666666667,88.0,65.33333333333333,84.0,,10.0,0.0,,
1999-08-04,0.0,7120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.025,,,0.0,75.66666666666667,88.66666666666667,62.666666666666664,85.0,,115.0,0.0,,
1999-08-05,0.0,8820.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.705,,,0.0,80.16666666666667,94.0,66.33333333333333,81.0,,225.0,0.0,,
1999-08-06,0.0,8640.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.585,,,0.0,78.16666666666667,90.33333333333333,66.0,85.0,,285.0,0.0,,
1999-08-09,0.0,7120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.710000000000001,,,0.01,74.66666666666667,84.66666666666667,64.66666666666667,80.0,,165.0,0.0,,
1999-08-10,0.0,7920.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.15,,,0.0,71.66666666666667,86.66666666666667,56.666666666666664,83.0,,185.0,0.0,,
1999-08-11,0.0,9360.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.055,,,0.0,82.83333333333333,95.66666666666667,70.0,88.0,,190.0,0.0,,
1999-08-12,0.0,10260.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.475,,,0.0,79.66666666666667,91.33333333333333,68.0,86.0,,175.0,0.0,,
1999-08-13,0.0,10080.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.504999999999999,,,0.0,83.83333333333333,94.66666666666667,73.0,88.0,,190.0,0.0,,
1999-08-16,0.0,8100.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.025,,,0.03333333333333333,76.66666666666667,89.0,64.33333333333333,83.0,,75.0,0.0,,
1999-08-17,0.0,7560.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.494999999999999,,,0.016666666666666666,82.66666666666667,95.33333333333333,70.0,90.0,,230.0,0.0,,
1999-08-18,0.0,9360.0,0.0,2.0,2.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.25,,,0.006666666666666667,82.0,93.33333333333333,70.66666666666667,88.0,,185.0,0.0,,
1999-08-19,0.0,11700.0,0.0,8.0,8.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.705,,,0.31,77.0,88.33333333333333,65.66666666666667,83.0,,310.0,0.0,,
1999-08-20,0.0,7380.0,0.0,3.0,3.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.15,,,0.38999999999999996,74.66666666666667,84.0,65.33333333333333,80.0,,270.0,0.0,,
1999-08-23,0.0,7740.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.365,,,0.25666666666666665,73.0,82.33333333333333,63.666666666666664,68.0,,230.0,0.0,,
1999-08-24,0.0,9360.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.82,,,0.006666666666666667,75.16666666666667,84.33333333333333,66.0,78.0,,150.0,0.0,,
1999-08-25,0.0,7560.0,0.0,2.0,2.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.035,,,0.5466666666666666,74.16666666666667,81.0,67.33333333333333,75.0,,170.0,0.0,,
1999-08-26,0.0,5850.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.04666666666666667,75.16666666666667,83.33333333333333,67.0,79.0,,170.0,0.0,,
1999-08-27,0.0,8640.0,0.0,2.0,2.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.02,,,0.0033333333333333335,76.33333333333333,85.0,67.66666666666667,75.0,,255.0,0.0,,
1999-08-30,0.0,8820.0,0.0,9.0,9.0,37.656523333333325,-77.41372666666666,59.86666666666667,13.2,,,0.006666666666666667,67.66666666666667,73.33333333333333,62.0,65.0,,20.0,0.0,,
1999-08-31,0.0,7920.0,0.0,45.0,45.0,37.656523333333325,-77.41372666666666,59.86666666666667,10.4,,,0.0,64.83333333333333,69.33333333333333,60.333333333333336,65.0,,10.0,0.0,,
1999-09-01,0.0,8100.0,0.0,45.0,45.0,37.63075499999999,-77.40337,58.55,14.76,,,0.0,68.75,75.5,62.0,72.0,,10.0,0.0,,
1999-09-02,0.0,7560.0,0.0,28.0,28.0,37.63075499999999,-77.40337,58.55,14.09,,,0.0,71.25,79.5,63.0,77.0,,10.0,0.0,,
1999-09-03,0.0,7120.0,0.0,28.0,28.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.165,,,0.016666666666666666,71.33333333333333,76.66666666666667,66.0,70.0,,20.0,0.0,,
1999-09-07,0.0,5670.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.375,,,0.25333333333333335,78.16666666666667,86.33333333333333,70.0,80.0,,170.0,0.0,,
1999-09-08,0.0,27900.0,0.0,25.0,25.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.359999999999999,,,0.7200000000000001,74.16666666666667,85.33333333333333,63.0,78.0,,225.0,0.0,,
1999-09-09,0.0,19260.0,0.0,29.0,29.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.16,,,0.13,76.16666666666667,84.33333333333333,68.0,78.0,,230.0,0.0,,
1999-09-10,0.0,14580.0,0.0,12.0,12.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.7,,,0.25333333333333335,72.5,81.33333333333333,63.666666666666664,73.0,,335.0,0.0,,
1999-09-13,0.0,10980.0,0.0,53.0,53.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.46,,,0.0033333333333333335,66.33333333333333,80.0,52.666666666666664,73.0,,160.0,0.0,,
1999-09-14,0.0,7120.0,0.0,45.0,45.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.465,,,0.01,70.5,79.0,62.0,69.0,,95.0,0.0,,
1999-09-15,0.0,9540.0,0.0,18.0,18.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.39,,,1.4133333333333333,67.83333333333333,69.66666666666667,66.0,65.0,,200.0,0.0,,
1999-09-16,0.0,0.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,16.22,,,4.916666666666667,62.5,66.66666666666667,58.333333333333336,62.0,,160.0,0.0,,
1999-09-17,0.0,0.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.265000000000001,,,0.0,63.5,74.0,53.0,68.0,,315.0,0.0,,
1999-09-20,0.0,10080.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.915,,,0.0033333333333333335,65.83333333333333,78.33333333333333,53.333333333333336,68.0,,190.0,0.0,,
1999-09-21,0.0,10400.0,0.0,9.0,9.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.6,,,0.5166666666666666,60.833333333333336,68.66666666666667,53.0,57.0,,15.0,0.0,,
1999-09-22,0.0,5040.0,0.0,3.0,3.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.955,,,0.12666666666666668,55.166666666666664,64.33333333333333,46.0,57.0,,335.0,0.0,,
1999-09-23,0.0,5400.0,0.0,4.0,4.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.26,,,0.0,57.166666666666664,73.0,41.333333333333336,67.0,,220.0,0.0,,
1999-09-24,0.0,4680.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.165000000000001,,,0.0,63.666666666666664,78.0,49.333333333333336,72.0,,195.0,0.0,,
1999-09-27,0.0,8640.0,0.0,18.0,18.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.1350000000000002,,,0.5866666666666666,70.33333333333333,75.66666666666667,65.0,67.0,,130.0,0.0,,
1999-09-28,0.0,3900.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.705,,,1.0833333333333333,68.16666666666667,70.33333333333333,66.0,64.0,,150.0,0.0,,
1999-09-29,0.0,4680.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.824999999999999,,,0.12666666666666668,70.16666666666667,74.66666666666667,65.66666666666667,69.0,,175.0,0.0,,
1999-09-30,0.0,9000.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.385,,,0.43999999999999995,61.0,71.33333333333333,50.666666666666664,68.0,,310.0,0.0,,
1999-10-01,0.0,6800.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.685,,,0.0,57.833333333333336,71.33333333333333,44.333333333333336,65.0,,220.0,0.0,,
1999-10-04,0.0,6840.0,0.0,9.0,9.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.6,,,0.09333333333333334,68.33333333333333,74.0,62.666666666666664,61.0,,220.0,0.0,,
1999-10-05,0.0,5400.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.94,,,0.0,53.833333333333336,63.0,44.666666666666664,53.0,,190.0,0.0,,
1999-10-06,0.0,5040.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.685,,,0.0,53.0,67.0,39.0,58.0,,265.0,0.0,,
1999-10-07,0.0,8190.0,0.0,3.0,3.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.0033333333333333335,53.0,63.0,43.0,55.0,,20.0,0.0,,
1999-10-08,0.0,9200.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.465,,,0.0,52.833333333333336,67.33333333333333,38.333333333333336,60.0,,200.0,0.0,,
1999-10-11,0.0,5400.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.25,,,0.04,66.16666666666667,75.33333333333333,57.0,65.0,,15.0,0.0,,
1999-10-12,0.0,6120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.140000000000001,,,0.0033333333333333335,57.833333333333336,69.0,46.666666666666664,60.0,,80.0,0.0,,
1999-10-13,0.0,7200.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.48,,,0.0,58.333333333333336,69.33333333333333,47.333333333333336,62.0,,240.0,0.0,,
1999-10-14,0.0,8640.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.165,,,0.0033333333333333335,54.666666666666664,64.0,45.333333333333336,55.0,,315.0,0.0,,
1999-10-15,0.0,5040.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.795,,,0.0,51.5,66.66666666666667,36.333333333333336,58.0,,115.0,0.0,,
1999-10-18,0.0,6120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,10.515,,,0.06999999999999999,55.666666666666664,64.0,47.333333333333336,58.0,,335.0,0.0,,
1999-10-19,0.0,9180.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.795,,,0.0,52.5,64.0,41.0,57.0,,185.0,0.0,,
1999-10-20,0.0,5040.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.925,,,1.1033333333333333,52.833333333333336,55.666666666666664,50.0,50.0,,10.0,0.0,,
1999-10-21,0.0,4320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.57,,,0.01,52.5,62.666666666666664,42.333333333333336,55.0,,180.0,0.0,,
1999-10-22,0.0,5400.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.82,,,0.02,53.333333333333336,67.33333333333333,39.333333333333336,60.0,,300.0,0.0,,
1999-10-25,0.0,4320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.025,,,0.0,45.833333333333336,60.0,31.666666666666668,50.0,,215.0,0.0,,
1999-10-26,0.0,3600.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.16,,,0.0,52.833333333333336,67.33333333333333,38.333333333333336,58.0,,210.0,0.0,,
1999-10-27,0.0,6840.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.585,,,0.0,52.0,65.33333333333333,38.666666666666664,55.0,,10.0,0.0,,
1999-10-28,0.0,0.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,1.675,,,0.0,49.0,61.666666666666664,36.333333333333336,52.0,,140.0,0.0,,
1999-10-29,0.0,9360.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,1.9,,,0.0033333333333333335,54.0,69.33333333333333,38.666666666666664,58.0,,190.0,0.0,,
1999-11-01,0.0,6750.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.2399999999999998,,,0.0033333333333333335,63.666666666666664,77.0,50.333333333333336,65.0,,140.0,0.0,,
1999-11-02,0.0,6120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,11.075,,,0.7333333333333334,61.333333333333336,69.0,53.666666666666664,55.0,,160.0,0.0,,
1999-11-03,0.0,4320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,11.855,,,0.0,44.666666666666664,54.0,35.333333333333336,45.0,,255.0,0.0,,
1999-11-04,0.0,3120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.81,,,0.0,42.833333333333336,59.0,26.666666666666668,48.0,,250.0,0.0,,
1999-11-05,0.0,4140.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.04,,,0.0,50.166666666666664,69.0,31.333333333333332,58.0,,230.0,0.0,,
1999-11-08,0.0,3120.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.015,,,0.0,44.333333333333336,58.666666666666664,30.0,45.0,,160.0,0.0,,
1999-11-09,0.0,4500.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.6,,,0.0,55.833333333333336,73.66666666666667,38.0,65.0,,225.0,0.0,,
1999-11-10,0.0,9000.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.06,,,0.0,63.333333333333336,76.0,50.666666666666664,61.0,,225.0,0.0,,
1999-11-11,0.0,7560.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.595000000000001,,,0.16333333333333333,55.166666666666664,63.0,47.333333333333336,48.0,,50.0,0.0,,
1999-11-12,0.0,3780.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.575,,,0.0,47.166666666666664,54.0,40.333333333333336,50.0,,40.0,0.0,,
1999-11-15,0.0,2880.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.27,,,0.0,47.333333333333336,60.333333333333336,34.333333333333336,42.0,,340.0,0.0,,
1999-11-16,0.0,1980.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.285,,,0.0,42.166666666666664,53.333333333333336,31.0,40.0,,310.0,0.0,,
1999-11-17,0.0,1440.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.58,,,0.0,38.5,50.666666666666664,26.333333333333332,38.0,,350.0,0.0,,
1999-11-18,0.0,1080.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.58,,,0.0,41.333333333333336,58.666666666666664,24.0,45.0,,195.0,0.0,,
1999-11-19,0.0,1980.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.825,,,0.0,48.0,67.0,29.0,60.0,,205.0,0.0,,
1999-11-22,0.0,6300.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.2399999999999998,,,0.0033333333333333335,61.833333333333336,74.33333333333333,49.333333333333336,60.0,,90.0,0.0,,
1999-11-23,0.0,4520.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.91,,,0.01,57.333333333333336,60.0,54.666666666666664,57.0,,10.0,0.0,,
1999-11-24,0.0,1980.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.125,,,0.006666666666666667,58.833333333333336,64.33333333333333,53.333333333333336,58.0,,165.0,0.0,,
1999-11-29,0.0,1854.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.0033333333333333335,42.166666666666664,53.666666666666664,30.666666666666668,38.0,,165.0,0.0,,
1999-11-30,0.0,990.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,10.965,,,0.0,35.333333333333336,42.0,28.666666666666668,32.0,,340.0,0.0,,
1999-12-01,0.0,500.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.285,,,0.0,30.333333333333332,38.0,22.666666666666668,26.0,,335.0,0.0,,
1999-12-02,0.0,320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,2.125,,,0.0,36.5,52.333333333333336,20.666666666666668,40.0,,255.0,0.0,,
1999-12-06,0.0,3420.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.62,,,0.21,55.0,61.666666666666664,48.333333333333336,50.0,,345.0,0.0,,
1999-12-07,0.0,2160.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.49,,,0.016666666666666666,41.666666666666664,51.333333333333336,32.0,38.0,,315.0,0.0,,
1999-12-08,0.0,1080.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,1.9000000000000001,,,0.0,41.166666666666664,56.666666666666664,25.666666666666668,45.0,,210.0,0.0,,
1999-12-09,0.0,1260.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.915,,,0.0,48.166666666666664,67.0,29.333333333333332,45.0,,185.0,0.0,,
1999-12-10,0.0,2160.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.280000000000001,,,0.17666666666666667,56.333333333333336,67.0,45.666666666666664,55.0,,15.0,0.0,,
1999-12-13,0.0,1620.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.02,,,0.05666666666666667,50.833333333333336,59.333333333333336,42.333333333333336,48.0,,180.0,0.0,,
1999-12-14,0.0,720.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.265000000000001,,,0.9500000000000001,51.5,57.0,46.0,45.0,,285.0,0.0,,
1999-12-15,0.0,800.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.8,,,0.0033333333333333335,47.5,56.0,39.0,41.0,,195.0,0.0,,
1999-12-16,0.0,2160.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.05,,,0.0,44.333333333333336,56.0,32.666666666666664,40.0,,250.0,0.0,,
1999-12-17,0.0,1620.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,7.72,,,0.0,43.333333333333336,60.666666666666664,26.0,41.0,,225.0,0.0,,
1999-12-20,0.0,320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,5.93,,,0.08,47.666666666666664,52.0,43.333333333333336,43.0,,155.0,0.0,,
1999-12-21,0.0,320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.26,46.166666666666664,54.666666666666664,37.666666666666664,35.0,,30.0,0.0,,
1999-12-28,0.0,320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.8100000000000005,,,0.0,31.333333333333332,37.333333333333336,25.333333333333332,31.0,,235.0,0.0,,
2000-01-03,0.0,1440.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,12.08,,,0.0,64.16666666666667,74.0,54.333333333333336,60.0,,205.0,0.0,,
2000-01-04,0.0,2160.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,15.66,,,0.7966666666666667,62.833333333333336,72.33333333333333,53.333333333333336,53.0,,205.0,0.0,,
2000-01-05,0.0,500.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,8.835,,,0.06333333333333334,40.833333333333336,52.0,29.666666666666668,35.0,,325.0,0.0,,
2000-01-06,0.0,720.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.13,,,0.0033333333333333335,36.333333333333336,49.333333333333336,23.333333333333332,38.0,,190.0,0.0,,
2000-01-07,0.0,1260.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,6.484999999999999,,,0.0,42.0,55.333333333333336,28.666666666666668,40.0,,305.0,0.0,,
2000-01-10,0.0,720.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.955,,,0.4833333333333334,51.666666666666664,60.0,43.333333333333336,50.0,,245.0,0.0,,
2000-01-11,0.0,2160.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,12.635000000000002,,,0.0,52.5,63.0,42.0,52.0,,245.0,0.0,,
2000-01-12,0.0,2880.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,4.7,,,0.0,41.833333333333336,56.333333333333336,27.333333333333332,41.0,,215.0,0.0,,
2000-01-13,0.0,2520.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,14.540000000000001,,,0.0,51.166666666666664,69.33333333333333,33.0,42.0,,315.0,0.0,,
2000-01-14,0.0,1980.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,9.06,,,0.0,29.0,37.333333333333336,20.666666666666668,25.0,,325.0,0.0,,
2000-01-17,0.0,720.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,11.185,,,0.0,29.166666666666668,38.0,20.333333333333332,22.0,,165.0,0.0,,
2000-01-18,0.0,320.0,0.0,0.0,0.0,37.656523333333325,-77.41372666666666,59.86666666666667,3.02,,,0.0,22.333333333333332,26.0,18.666666666666668,21.0,,15.0,0.0,,
