,Tree,Mold,Grass,Ragweed,total-pol,SPI,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WESD,WESF,WV03
2010-09-22,0.0,3735.0,0.0,10.0,10.0,-0.6199999999999999,37.628434999999996,-77.3792525,57.474999999999994,9.395,,,0.0,77.75,91.75,63.75,79.5,,225.0,0.0,,
2010-09-23,0.0,4545.0,0.0,20.0,20.0,-0.31000000000000005,37.628434999999996,-77.3792525,57.474999999999994,2.35,,,0.0,81.375,96.25,66.5,80.5,,215.0,0.0,,
2010-09-24,0.0,3465.0,0.0,19.0,19.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,8.725,,,0.0,82.0,95.75,68.25,80.5,,240.0,0.0,,
2010-09-27,0.0,3180.0,0.0,6.0,6.0,0.5357142857142857,37.628434999999996,-77.3792525,57.474999999999994,7.27,,,0.245,70.875,78.0,63.75,69.5,,165.0,0.0,,
2010-09-28,0.0,4185.0,0.0,0.0,0.0,0.7142857142857143,37.628434999999996,-77.3792525,57.474999999999994,8.274999999999999,,,0.095,72.75,81.0,64.5,72.0,,205.0,0.0,,
2010-09-29,0.0,4680.0,0.0,0.0,0.0,0.8928571428571429,37.628434999999996,-77.3792525,57.474999999999994,4.135,,,1.0,66.0,73.0,59.0,63.0,,25.0,0.0,,
2010-09-30,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,37.628434999999996,-77.3792525,57.474999999999994,9.285,,,4.0175,70.5,77.25,63.75,71.5,,160.0,0.0,,
2010-10-01,0.0,2430.0,0.0,0.0,0.0,1.25,37.628434999999996,-77.3792525,57.474999999999994,10.29,,,0.605,66.625,75.75,57.5,62.5,,165.0,0.0,,
2010-10-04,0.0,2835.0,0.0,0.0,0.0,1.2585714285714287,37.628434999999996,-77.3792525,57.474999999999994,8.615,,,0.205,54.125,60.0,48.25,53.5,,170.0,0.0,,
2010-10-05,0.0,2460.0,0.0,0.0,0.0,1.2614285714285713,37.628434999999996,-77.3792525,57.474999999999994,5.595000000000001,,,0.0,52.625,62.75,42.5,49.5,,305.0,0.0,,
2010-10-06,0.0,2250.0,0.0,0.0,0.0,1.2642857142857142,37.628434999999996,-77.3792525,57.474999999999994,5.59,,,0.0,53.125,63.75,42.5,51.5,,290.0,0.0,,
2010-10-07,0.0,2295.0,0.0,0.0,0.0,1.2671428571428571,37.628434999999996,-77.3792525,57.474999999999994,7.83,,,0.0,61.0,74.75,47.25,60.0,,265.0,0.0,,
2010-10-08,0.0,3600.0,0.0,0.0,0.0,1.27,37.628434999999996,-77.3792525,57.474999999999994,3.465,,,0.0,61.875,76.75,47.0,58.5,,260.0,0.0,,
2010-10-11,0.0,4440.0,0.0,0.0,0.0,1.45,37.628434999999996,-77.3792525,57.474999999999994,4.365,,,0.0,70.5,86.0,55.0,65.5,,285.0,0.0,,
2010-10-12,0.0,4545.0,0.0,1.0,1.0,1.51,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.0275,71.25,85.75,56.75,66.0,,265.0,0.0,,
2010-10-13,0.0,4620.0,0.0,1.0,1.0,1.5699999999999998,37.628434999999996,-77.3792525,57.474999999999994,4.359999999999999,,,0.025,66.125,76.25,56.0,61.5,,55.0,0.0,,
2010-10-14,0.0,0.0,0.0,0.0,0.0,1.63,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.64,59.875,66.25,53.5,60.0,,155.0,0.0,,
2010-10-15,0.0,3170.0,0.0,0.0,0.0,1.69,37.628434999999996,-77.3792525,57.474999999999994,8.39,,,0.215,54.5,62.5,46.5,51.5,,260.0,0.0,,
2010-10-18,0.0,2160.0,0.0,0.0,0.0,1.4542857142857142,37.628434999999996,-77.3792525,57.474999999999994,2.35,,,0.0,58.375,71.5,45.25,56.0,,80.0,0.0,,
2010-10-19,0.0,3015.0,0.0,0.0,0.0,1.3757142857142857,37.628434999999996,-77.3792525,57.474999999999994,3.58,,,0.0,60.0,68.5,51.5,59.0,,55.0,0.0,,
2010-10-20,0.0,0.0,0.0,0.0,0.0,1.2971428571428572,37.628434999999996,-77.3792525,57.474999999999994,3.47,,,0.5800000000000001,55.625,63.75,47.5,53.5,,25.0,0.0,,
2010-10-21,0.0,2495.0,0.0,0.0,0.0,1.2185714285714284,37.628434999999996,-77.3792525,57.474999999999994,7.385,,,0.1075,57.5,68.25,46.75,58.5,,255.0,0.0,,
2010-10-22,0.0,3260.0,0.0,0.0,0.0,1.14,37.628434999999996,-77.3792525,57.474999999999994,3.805,,,0.0,52.25,65.25,39.25,45.0,,325.0,0.0,,
2010-10-25,0.0,3870.0,0.0,0.0,0.0,0.57,37.628434999999996,-77.3792525,57.474999999999994,11.075,,,0.0075,66.75,76.5,57.0,64.0,,200.0,0.0,,
2010-10-26,0.0,4150.0,0.0,0.0,0.0,0.38,37.628434999999996,-77.3792525,57.474999999999994,10.065000000000001,,,0.0,68.875,77.75,60.0,69.5,,190.0,0.0,,
2010-10-27,0.0,2790.0,0.0,0.0,0.0,0.19000000000000006,37.628434999999996,-77.3792525,57.474999999999994,11.52,,,0.72,74.5,81.25,67.75,69.5,,205.0,0.0,,
2010-10-28,0.0,4012.0,0.0,0.0,0.0,0.0,37.628434999999996,-77.3792525,57.474999999999994,7.715,,,0.2725,70.0,79.25,60.75,68.5,,125.0,0.0,,
2010-10-29,0.0,0.0,0.0,0.0,0.0,-0.19,37.628434999999996,-77.3792525,57.474999999999994,7.16,,,0.0,54.125,67.0,41.25,49.5,,340.0,0.0,,
2010-11-01,0.0,2040.0,0.0,0.0,0.0,-0.07,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0,50.125,62.5,37.75,43.5,,165.0,0.0,,
2010-11-02,0.0,0.0,0.0,0.0,0.0,-0.03,37.628434999999996,-77.3792525,57.474999999999994,3.245,,,0.0,43.625,53.75,33.5,40.5,,190.0,0.0,,
2010-11-03,0.0,1238.0,0.0,0.0,0.0,0.010000000000000009,37.628434999999996,-77.3792525,57.474999999999994,1.34,,,0.02,46.625,54.5,38.75,47.5,,150.0,0.0,,
2010-11-04,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,37.628434999999996,-77.3792525,57.474999999999994,5.705,,,0.8925000000000001,49.5,53.25,45.75,49.5,,335.0,0.0,,
2010-11-05,0.0,870.0,0.0,0.0,0.0,0.09,37.628434999999996,-77.3792525,57.474999999999994,5.59,,,0.13,49.875,56.0,43.75,48.0,,150.0,0.0,,
2010-11-08,0.0,860.0,0.0,0.0,0.0,-0.1285714285714286,37.628434999999996,-77.3792525,57.474999999999994,5.255,,,0.0,45.125,60.5,29.75,38.5,,280.0,0.0,,
2010-11-09,0.0,2115.0,0.0,0.0,0.0,-0.20142857142857143,37.628434999999996,-77.3792525,57.474999999999994,4.8100000000000005,,,0.0,51.0,65.5,36.5,49.0,,155.0,0.0,,
2010-11-10,0.0,1530.0,0.0,0.0,0.0,-0.27428571428571424,37.628434999999996,-77.3792525,57.474999999999994,4.140000000000001,,,0.0,51.25,62.75,39.75,45.5,,345.0,0.0,,
2010-11-11,0.0,1240.0,0.0,0.0,0.0,-0.3471428571428572,37.628434999999996,-77.3792525,57.474999999999994,4.140000000000001,,,0.0,49.125,60.75,37.5,43.5,,190.0,0.0,,
2010-11-12,0.0,1060.0,0.0,0.0,0.0,-0.42,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.0,46.875,61.75,32.0,40.0,,170.0,0.0,,
2010-11-15,0.0,1750.0,0.0,0.0,0.0,-0.63,37.628434999999996,-77.3792525,57.474999999999994,0.78,,,0.0125,49.125,61.5,36.75,46.0,,250.0,0.0,,
2010-11-18,0.0,1030.0,0.0,0.0,0.0,-0.8400000000000001,37.628434999999996,-77.3792525,57.474999999999994,2.46,,,0.0,46.875,59.0,34.75,41.5,,245.0,0.0,,
2010-11-19,0.0,920.0,0.0,0.0,0.0,-0.91,37.628434999999996,-77.3792525,57.474999999999994,2.125,,,0.0,44.0,56.75,31.25,38.5,,325.0,0.0,,
2010-11-23,0.0,1275.0,0.0,0.0,0.0,-0.3157142857142857,37.628434999999996,-77.3792525,57.474999999999994,9.73,,,0.0,59.375,72.0,46.75,58.5,,255.0,0.0,,
2011-02-18,65.0,0.0,0.0,0.0,65.0,-1.45,37.628434999999996,-77.3792525,57.474999999999994,12.415,,,0.0,62.5,74.5,50.5,61.5,,270.0,,,
2011-02-21,58.0,660.0,0.0,0.0,58.0,-1.385714285714286,37.628434999999996,-77.3792525,57.474999999999994,11.07,,,0.0,51.875,64.0,39.75,47.0,,140.0,,,
2011-03-07,0.0,450.0,0.0,0.0,0.0,0.8099999999999999,37.628434999999996,-77.3792525,57.474999999999994,9.285,,,0.1025,45.375,55.5,35.25,39.5,,170.0,,,
2011-03-08,7.0,720.0,0.0,0.0,7.0,0.86,37.628434999999996,-77.3792525,57.474999999999994,4.475,,,0.0,40.25,54.0,26.5,44.5,,75.0,,,
2011-03-09,3.0,900.0,0.0,0.0,3.0,0.91,37.628434999999996,-77.3792525,57.474999999999994,8.385,8.0,0.82,0.22749999999999998,42.875,52.25,33.5,43.5,,130.0,,,
2011-03-10,11.0,480.0,0.0,0.0,11.0,0.96,37.628434999999996,-77.3792525,57.474999999999994,9.84,,,1.41,52.5,59.75,45.25,50.5,,250.0,,,
2011-03-11,18.0,540.0,0.0,0.0,18.0,1.01,37.628434999999996,-77.3792525,57.474999999999994,8.055,,,0.2775,45.25,52.75,37.75,41.5,,290.0,,,
2011-03-14,20.0,1080.0,0.0,0.0,20.0,1.1,37.628434999999996,-77.3792525,57.474999999999994,3.805,,,0.0,47.0,60.0,34.0,41.5,,165.0,,,
2011-03-15,31.0,1260.0,0.0,0.0,31.0,1.12,37.628434999999996,-77.3792525,57.474999999999994,5.029999999999999,,,0.21749999999999997,43.625,52.75,34.5,42.5,,205.0,,,
2011-03-16,0.0,660.0,0.0,0.0,0.0,1.14,37.628434999999996,-77.3792525,57.474999999999994,3.575,,,0.69,49.625,58.5,40.75,49.0,,310.0,,,
2011-03-17,90.0,900.0,0.0,0.0,90.0,1.16,37.628434999999996,-77.3792525,57.474999999999994,4.14,,,0.0,50.75,64.75,36.75,49.5,,100.0,,,
2011-03-18,72.0,840.0,0.0,0.0,72.0,1.18,37.628434999999996,-77.3792525,57.474999999999994,6.715,,,0.035,62.25,78.5,46.0,61.5,,315.0,,,
2011-03-21,57.0,1140.0,0.0,0.0,57.0,1.0485714285714285,37.628434999999996,-77.3792525,57.474999999999994,11.629999999999999,,,0.24,56.625,70.75,42.5,59.0,,285.0,,,
2011-03-22,70.0,630.0,0.0,0.0,70.0,0.9728571428571429,37.628434999999996,-77.3792525,57.474999999999994,6.04,,,0.14250000000000002,60.25,71.75,48.75,60.5,,110.0,,,
2011-03-23,66.0,1200.0,0.0,0.0,66.0,0.8971428571428571,37.628434999999996,-77.3792525,57.474999999999994,7.045,,,0.04,56.875,68.25,45.5,55.0,,245.0,,,
2011-03-24,82.0,675.0,0.0,0.0,82.0,0.8214285714285714,37.628434999999996,-77.3792525,57.474999999999994,7.495,,,0.07250000000000001,51.5,59.75,43.25,48.0,,185.0,,,
2011-03-25,25.0,480.0,0.0,0.0,25.0,0.7457142857142858,37.628434999999996,-77.3792525,57.474999999999994,5.365,,,0.0,41.5,53.0,30.0,40.5,,305.0,,,
2011-03-28,9.0,360.0,0.0,0.0,9.0,0.29285714285714287,37.628434999999996,-77.3792525,57.474999999999994,4.365,,,0.0,38.625,47.75,29.5,39.0,,305.0,,,
2011-03-29,7.0,585.0,0.0,0.0,7.0,0.10428571428571431,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.0,40.5,54.75,26.25,39.5,,150.0,,,
2011-03-30,32.0,1020.0,0.0,0.0,32.0,-0.0842857142857143,37.628434999999996,-77.3792525,57.474999999999994,5.03,,,0.0975,43.75,50.75,36.75,41.5,,75.0,,,
2011-03-31,11.0,840.0,0.0,0.0,11.0,-0.2728571428571429,37.628434999999996,-77.3792525,57.474999999999994,4.805,,,0.135,41.625,44.5,38.75,40.5,,175.0,,,
2011-04-01,0.0,480.0,0.0,0.0,0.0,-0.4614285714285714,37.628434999999996,-77.3792525,57.474999999999994,8.5,,,0.045,42.75,49.0,36.5,42.5,,300.0,,,
2011-04-04,381.0,960.0,0.0,0.0,381.0,-0.6928571428571428,37.628434999999996,-77.3792525,57.474999999999994,17.115000000000002,,,0.0,64.0,81.75,46.25,69.0,,210.0,,,
2011-04-05,765.0,1320.0,0.0,0.0,765.0,-0.7142857142857143,37.628434999999996,-77.3792525,57.474999999999994,14.32,,,0.20750000000000002,62.375,78.75,46.0,57.0,,225.0,,,
2011-04-06,84.0,990.0,24.0,0.0,108.0,-0.7357142857142858,37.628434999999996,-77.3792525,57.474999999999994,9.06,,,0.01,48.375,66.0,30.75,48.0,,210.0,,,
2011-04-07,509.0,1200.0,16.0,0.0,525.0,-0.7571428571428572,37.628434999999996,-77.3792525,57.474999999999994,7.6049999999999995,,,0.0,60.125,76.25,44.0,60.5,,185.0,,,
2011-04-08,480.0,840.0,48.0,0.0,528.0,-0.7785714285714286,37.628434999999996,-77.3792525,57.474999999999994,6.6,,,0.0225,55.125,65.5,44.75,47.5,,175.0,,,
2011-04-11,880.0,1140.0,20.0,0.0,900.0,-0.7485714285714286,37.628434999999996,-77.3792525,57.474999999999994,13.085,,,0.0,68.5,81.75,55.25,70.5,,205.0,,,
2011-04-12,2777.0,1380.0,41.0,0.0,2818.0,-0.7228571428571429,37.628434999999996,-77.3792525,57.474999999999994,9.06,,,0.135,69.75,79.0,60.5,66.0,,175.0,,,
2011-04-13,2174.0,630.0,50.0,0.0,2224.0,-0.6971428571428572,37.628434999999996,-77.3792525,57.474999999999994,5.699999999999999,,,0.0825,59.875,69.25,50.5,57.0,,305.0,,,
2011-04-14,0.0,0.0,0.0,0.0,0.0,-0.6714285714285715,37.628434999999996,-77.3792525,57.474999999999994,2.91,,,0.0,55.375,70.75,40.0,55.5,,335.0,,,
2011-04-15,1188.0,720.0,36.0,0.0,1224.0,-0.6457142857142857,37.628434999999996,-77.3792525,57.474999999999994,7.72,,,0.0,56.25,71.5,41.0,54.0,,120.0,,,
2011-04-18,981.0,1680.0,32.0,0.0,1013.0,-0.46285714285714286,37.628434999999996,-77.3792525,57.474999999999994,10.85,,,0.0,63.875,77.25,50.5,63.0,,195.0,,,
2011-04-19,1210.0,2640.0,27.0,0.0,1237.0,-0.38428571428571423,37.628434999999996,-77.3792525,57.474999999999994,9.395,,,0.0,68.75,81.5,56.0,66.0,,205.0,,,
2011-04-20,0.0,0.0,0.0,0.0,0.0,-0.30571428571428566,37.628434999999996,-77.3792525,57.474999999999994,12.865,,,0.0,73.25,85.0,61.5,72.5,,215.0,,,
2011-04-21,1173.0,2220.0,25.0,0.0,1198.0,-0.2271428571428571,37.628434999999996,-77.3792525,57.474999999999994,5.365,,,0.0,62.75,75.5,50.0,60.5,,330.0,,,
2011-04-22,590.0,2250.0,9.0,0.0,599.0,-0.14857142857142847,37.628434999999996,-77.3792525,57.474999999999994,4.8100000000000005,,,0.0975,50.375,60.25,40.5,46.5,,110.0,,,
2011-04-25,374.0,2520.0,27.0,0.0,401.0,0.11857142857142855,37.628434999999996,-77.3792525,57.474999999999994,10.18,,,0.0,74.625,88.0,61.25,74.0,,195.0,,,
2011-04-26,375.0,2580.0,24.0,0.0,399.0,0.2128571428571428,37.628434999999996,-77.3792525,57.474999999999994,12.415,,,0.0175,76.75,87.0,66.5,74.5,,180.0,,,
2011-04-27,117.0,3180.0,23.0,0.0,140.0,0.3071428571428571,37.628434999999996,-77.3792525,57.474999999999994,11.965,,,0.0425,75.5,84.25,66.75,73.5,,175.0,,,
2011-04-28,142.0,1980.0,34.0,0.0,176.0,0.4014285714285714,37.628434999999996,-77.3792525,57.474999999999994,12.975000000000001,,,0.46249999999999997,72.25,81.0,63.5,69.5,,285.0,,,
2011-04-29,144.0,5175.0,21.0,0.0,165.0,0.4957142857142856,37.628434999999996,-77.3792525,57.474999999999994,7.2700000000000005,2.0,0.64,0.19,62.0,74.75,49.25,59.0,,295.0,,,
2011-05-02,81.0,1800.0,9.0,0.0,90.0,0.5157142857142857,37.628434999999996,-77.3792525,57.474999999999994,8.725,,,0.0,65.625,79.0,52.25,66.5,,210.0,,,
2011-05-03,86.0,2940.0,47.0,0.0,133.0,0.47857142857142854,37.628434999999996,-77.3792525,57.474999999999994,11.855,,,0.0,71.75,83.25,60.25,70.0,,215.0,,,
2011-05-04,69.0,2340.0,32.0,0.0,101.0,0.4414285714285714,37.628434999999996,-77.3792525,57.474999999999994,7.9399999999999995,,,1.2325,61.125,75.0,47.25,53.5,,285.0,,,
2011-05-05,183.0,3060.0,18.0,0.0,201.0,0.40428571428571425,37.628434999999996,-77.3792525,57.474999999999994,7.605,,,0.055,54.375,66.5,42.25,54.0,,195.0,,,
2011-05-06,43.0,2460.0,13.0,0.0,56.0,0.36714285714285716,37.628434999999996,-77.3792525,57.474999999999994,7.045,,,0.02,55.75,70.25,41.25,48.5,,225.0,,,
2011-05-09,174.0,2460.0,21.0,0.0,195.0,0.59,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.0,62.5,74.5,50.5,61.5,,325.0,,,
2011-05-10,465.0,2160.0,39.0,0.0,504.0,0.72,37.628434999999996,-77.3792525,57.474999999999994,3.13,,,0.0,61.125,75.0,47.25,60.5,,165.0,,,
2011-05-11,246.0,2280.0,9.0,0.0,255.0,0.8499999999999999,37.628434999999996,-77.3792525,57.474999999999994,4.025,,,0.0,63.0,75.75,50.25,62.0,,115.0,,,
2011-05-12,117.0,3660.0,14.0,0.0,131.0,0.98,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0,62.125,74.0,50.25,60.5,,175.0,,,
2011-05-13,51.0,2925.0,3.0,0.0,54.0,1.1099999999999999,37.628434999999996,-77.3792525,57.474999999999994,4.805,,,0.0325,63.75,69.0,58.5,62.5,,140.0,,,
2011-05-16,25.0,1800.0,5.0,0.0,30.0,1.1,37.628434999999996,-77.3792525,57.474999999999994,3.13,,,0.0625,68.75,78.5,59.0,65.5,,90.0,,,
2011-05-17,7.0,3300.0,2.0,0.0,9.0,1.03,37.628434999999996,-77.3792525,57.474999999999994,7.385,,,0.4675,68.0,75.0,61.0,63.5,,145.0,,,
2011-05-18,1.0,3540.0,2.0,0.0,3.0,0.96,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.23500000000000001,66.625,76.25,57.0,63.0,,100.0,,,
2011-05-19,0.0,2700.0,15.0,0.0,15.0,0.89,37.628434999999996,-77.3792525,57.474999999999994,4.92,,,0.0,64.625,76.0,53.25,62.5,,240.0,,,
2011-05-20,38.0,3780.0,20.0,0.0,58.0,0.8200000000000001,37.628434999999996,-77.3792525,57.474999999999994,3.245,,,0.0,64.5,75.0,54.0,63.5,,270.0,,,
2011-05-23,18.0,4140.0,8.0,0.0,26.0,0.5385714285714286,37.628434999999996,-77.3792525,57.474999999999994,7.72,,,0.060000000000000005,74.625,85.0,64.25,74.0,,240.0,,,
2011-05-24,6.0,4440.0,15.0,0.0,21.0,0.43285714285714283,37.628434999999996,-77.3792525,57.474999999999994,8.61,,,0.01,78.5,88.75,68.25,75.5,,215.0,,,
2011-05-25,2.0,5640.0,19.0,0.0,21.0,0.3271428571428571,37.628434999999996,-77.3792525,57.474999999999994,3.465,7.0,0.28,0.07,75.25,88.0,62.5,75.0,,180.0,,,
2011-05-26,0.0,5220.0,8.0,0.0,8.0,0.22142857142857142,37.628434999999996,-77.3792525,57.474999999999994,9.73,,,0.0,79.75,90.75,68.75,79.5,,210.0,,,
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.11571428571428566,37.628434999999996,-77.3792525,57.474999999999994,7.27,,,0.0225,77.0,88.0,66.0,69.0,,235.0,,,
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.055714285714285716,37.628434999999996,-77.3792525,57.474999999999994,2.91,,,0.0,80.125,92.25,68.0,80.0,,255.0,,,
2011-05-31,7.0,5040.0,17.0,0.0,24.0,0.07857142857142857,37.628434999999996,-77.3792525,57.474999999999994,3.355,,,0.0,82.75,95.25,70.25,81.5,,190.0,,,
2011-06-01,0.0,6120.0,6.0,0.0,6.0,0.10142857142857142,37.628434999999996,-77.3792525,57.474999999999994,6.715,,,0.0,82.125,94.5,69.75,79.5,,210.0,,,
2011-06-02,12.0,6930.0,14.0,0.0,26.0,0.12428571428571428,37.628434999999996,-77.3792525,57.474999999999994,4.81,,,0.0,79.125,92.25,66.0,77.5,,270.0,,,
2011-06-03,0.0,0.0,0.0,0.0,0.0,0.14714285714285716,37.628434999999996,-77.3792525,57.474999999999994,5.595000000000001,,,0.0,71.25,85.0,57.5,68.0,,165.0,,,
2011-06-06,7.0,4920.0,7.0,0.0,14.0,-0.28142857142857136,37.628434999999996,-77.3792525,57.474999999999994,3.13,,,0.0,73.5,84.75,62.25,71.5,,335.0,,,
2011-06-07,5.0,5280.0,6.0,0.0,11.0,-0.507142857142857,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0025,73.5,87.0,60.0,72.5,,240.0,,,
2011-06-08,2.0,5085.0,8.0,0.0,10.0,-0.7328571428571428,37.628434999999996,-77.3792525,57.474999999999994,2.015,,,0.0,79.375,94.0,64.75,78.5,,255.0,,,
2011-06-09,0.0,6240.0,4.0,0.0,4.0,-0.9585714285714285,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0,83.625,97.25,70.0,80.5,,225.0,,,
2011-06-10,0.0,6360.0,5.0,0.0,5.0,-1.1842857142857142,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0,82.5,94.0,71.0,78.5,,105.0,,,
2011-06-13,0.0,6600.0,7.0,0.0,7.0,-1.2814285714285714,37.628434999999996,-77.3792525,57.474999999999994,6.6,,,0.0,74.0,82.75,65.25,70.5,,160.0,,,
2011-06-14,0.0,3780.0,7.0,0.0,7.0,-1.217142857142857,37.628434999999996,-77.3792525,57.474999999999994,6.265000000000001,,,0.0,68.875,79.0,58.75,68.0,,310.0,,,
2011-06-15,0.0,5580.0,4.0,0.0,4.0,-1.1528571428571428,37.628434999999996,-77.3792525,57.474999999999994,4.585,,,0.0,68.625,79.5,57.75,68.0,,320.0,,,
2011-06-16,0.0,4950.0,4.0,0.0,4.0,-1.0885714285714285,37.628434999999996,-77.3792525,57.474999999999994,8.274999999999999,,,0.185,70.875,82.25,59.5,69.5,,185.0,,,
2011-06-17,0.0,5160.0,5.0,0.0,5.0,-1.0242857142857142,37.628434999999996,-77.3792525,57.474999999999994,4.8100000000000005,,,0.17,74.75,86.5,63.0,68.5,,305.0,,,
2011-06-20,0.0,4080.0,0.0,0.0,0.0,-0.7085714285714285,37.628434999999996,-77.3792525,57.474999999999994,5.37,,,0.6175,71.875,78.0,65.75,71.5,,185.0,,,
2011-06-21,0.0,4440.0,3.0,0.0,3.0,-0.5828571428571427,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.015,75.875,87.0,64.75,75.0,,210.0,,,
2011-06-22,0.0,5040.0,0.0,0.0,0.0,-0.4571428571428571,37.628434999999996,-77.3792525,57.474999999999994,8.05,,,0.1875,80.5,90.5,70.5,77.0,,260.0,,,
2011-06-23,0.0,3735.0,3.0,0.0,3.0,-0.3314285714285714,37.628434999999996,-77.3792525,57.474999999999994,9.73,,,0.0,80.75,87.0,74.5,77.5,,220.0,,,
2011-06-24,0.0,0.0,0.0,0.0,0.0,-0.20571428571428563,37.628434999999996,-77.3792525,57.474999999999994,7.49,,,0.0,79.75,89.25,70.25,77.5,,260.0,,,
2011-06-27,0.0,4005.0,2.0,0.0,2.0,0.025714285714285717,37.628434999999996,-77.3792525,57.474999999999994,2.91,,,0.13,76.375,85.5,67.25,74.5,,245.0,,,
2011-06-28,0.0,3600.0,2.0,31.0,33.0,0.07857142857142858,37.628434999999996,-77.3792525,57.474999999999994,6.715,,,0.9425,81.375,93.0,69.75,79.5,,215.0,,,
2011-06-29,0.0,4770.0,0.0,0.0,0.0,0.13142857142857145,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.6425,79.875,90.5,69.25,77.0,,310.0,,,
2011-07-12,0.0,5160.0,0.0,0.0,0.0,0.45571428571428574,37.628434999999996,-77.3792525,57.474999999999994,5.8149999999999995,,,0.0,85.625,95.25,76.0,80.0,,265.0,,,
2011-07-14,0.0,4380.0,0.0,0.0,0.0,0.3928571428571429,37.628434999999996,-77.3792525,57.474999999999994,5.705,,,0.035,74.625,85.5,63.75,71.0,,20.0,,,
2011-07-15,0.0,4620.0,0.0,0.0,0.0,0.36142857142857143,37.628434999999996,-77.3792525,57.474999999999994,3.245,,,0.0,70.125,81.5,58.75,69.0,,125.0,,,
2011-07-18,0.0,2988.0,0.0,0.0,0.0,0.1985714285714286,37.628434999999996,-77.3792525,57.474999999999994,4.475,,,0.0,77.75,89.75,65.75,75.5,,210.0,,,
2011-07-19,0.0,4365.0,0.0,0.0,0.0,0.1328571428571429,37.628434999999996,-77.3792525,57.474999999999994,4.47,,,0.0,81.0,91.75,70.25,80.0,,55.0,,,
2011-07-20,0.0,3780.0,0.0,0.0,0.0,0.06714285714285717,37.628434999999996,-77.3792525,57.474999999999994,2.46,,,0.0,81.75,93.75,69.75,80.0,,100.0,,,
2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0014285714285714457,37.628434999999996,-77.3792525,57.474999999999994,3.465,,,0.0,84.75,96.5,73.0,84.0,,205.0,,,
2011-07-22,0.0,0.0,0.0,0.0,0.0,-0.06428571428571422,37.628434999999996,-77.3792525,57.474999999999994,3.915,,,0.0,88.0,99.75,76.25,86.0,,210.0,,,
2011-07-25,0.0,3670.0,0.0,0.0,0.0,-0.3385714285714286,37.628434999999996,-77.3792525,57.474999999999994,4.25,,,0.125,83.0,93.25,72.75,76.0,,335.0,,,
2011-07-26,0.0,5160.0,0.0,3.0,3.0,-0.44285714285714284,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.295,82.125,92.25,72.0,80.0,,230.0,,,
2011-07-27,0.0,5175.0,0.0,0.0,0.0,-0.5471428571428572,37.628434999999996,-77.3792525,57.474999999999994,3.8,,,0.0,82.25,91.25,73.25,80.0,,155.0,,,
2011-07-28,0.0,5580.0,0.0,0.0,0.0,-0.6514285714285715,37.628434999999996,-77.3792525,57.474999999999994,2.46,,,0.0,82.75,94.5,71.0,75.5,,265.0,,,
2011-07-29,0.0,4620.0,0.0,0.0,0.0,-0.7557142857142857,37.628434999999996,-77.3792525,57.474999999999994,2.905,,,0.0,85.375,98.0,72.75,82.5,,95.0,,,
2011-08-01,0.0,5400.0,0.0,0.0,0.0,-1.2,37.628434999999996,-77.3792525,57.474999999999994,3.465,,,0.04,79.75,91.75,67.75,77.5,,160.0,,,
2011-08-02,0.0,6060.0,0.0,0.0,0.0,-1.37,37.628434999999996,-77.3792525,57.474999999999994,5.48,,,0.06,80.5,92.25,68.75,77.0,,330.0,,,
2011-08-03,0.0,6300.0,0.0,0.0,0.0,-1.54,37.628434999999996,-77.3792525,57.474999999999994,3.355,,,0.005,82.0,91.0,73.0,76.5,,255.0,,,
2011-08-04,0.0,0.0,0.0,0.0,0.0,-1.71,37.628434999999996,-77.3792525,57.474999999999994,6.484999999999999,,,0.0,81.0,88.75,73.25,78.5,,60.0,,,
2011-08-05,0.0,0.0,0.0,0.0,0.0,-1.88,37.628434999999996,-77.3792525,57.474999999999994,4.03,,,0.0,78.375,86.25,70.5,76.5,,115.0,,,
2011-08-08,0.0,5760.0,0.0,0.0,0.0,-1.827142857142857,37.628434999999996,-77.3792525,57.474999999999994,5.145,,,0.07,83.25,94.25,72.25,80.0,,315.0,,,
