,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS
2001-05-28,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.7,,,0.01,65.25,76.0,54.5,61.0
2001-05-29,12.0,3720.0,6.0,0.0,18.0,36.567795000000004,-79.349205,146.75,4.03,,,0.025,66.5,75.0,58.0,62.0
2001-05-30,27.0,2880.0,45.0,0.0,72.0,36.567795000000004,-79.349205,146.75,6.93,,,0.0,66.25,80.0,52.5,56.0
2001-05-31,78.0,1836.0,29.0,0.0,107.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,64.5,76.5,52.5,54.0
2001-06-01,0.0,1980.0,4.0,0.0,4.0,36.567795000000004,-79.349205,146.75,3.36,,,0.52,63.75,72.0,55.5,61.0
2001-06-04,27.0,3600.0,8.0,0.0,35.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,69.75,82.0,57.5,61.0
2001-06-05,0.0,2340.0,18.0,0.0,18.0,36.567795000000004,-79.349205,146.75,4.03,,,0.055,74.25,86.5,62.0,66.0
2001-06-06,0.0,2700.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.155,77.25,89.0,65.5,69.0
2001-06-07,0.0,3960.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.93,,,0.16,76.75,84.5,69.0,70.0
2001-06-08,0.0,4320.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.46,,,0.005,73.75,81.5,66.0,69.0
2001-06-11,15.0,2040.0,21.0,0.0,36.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,72.75,84.5,61.0,63.0
2001-06-12,0.0,2939.0,3.0,0.0,3.0,36.567795000000004,-79.349205,146.75,3.58,,,0.005,74.25,86.0,62.5,64.0
2001-06-13,0.0,4120.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.005,76.5,88.0,65.0,69.0
2001-06-14,0.0,3402.0,3.0,0.0,3.0,36.567795000000004,-79.349205,146.75,8.28,,,0.025,77.75,87.5,68.0,73.0
2001-06-15,0.0,2520.0,2.0,0.0,2.0,36.567795000000004,-79.349205,146.75,8.28,,,0.18,79.25,87.5,71.0,72.0
2001-06-18,0.0,3240.0,27.0,0.0,27.0,36.567795000000004,-79.349205,146.75,4.92,,,0.0,74.25,88.0,60.5,64.0
2001-06-19,0.0,3600.0,18.0,0.0,18.0,36.567795000000004,-79.349205,146.75,2.01,,,0.0,73.5,87.0,60.0,62.0
2001-06-20,0.0,3960.0,6.0,0.0,6.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,75.75,89.0,62.5,67.0
2001-06-21,0.0,4140.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.36,,,0.0,77.75,90.5,65.0,67.0
2001-06-22,0.0,5400.0,3.0,0.0,3.0,36.567795000000004,-79.349205,146.75,5.37,,,0.135,78.25,90.5,66.0,69.0
2001-06-25,0.0,1774.0,2.0,0.0,2.0,36.567795000000004,-79.349205,146.75,4.47,,,0.0,73.0,82.5,63.5,64.0
2001-06-26,0.0,2808.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.005,75.25,85.5,65.0,69.0
2001-06-27,0.0,3240.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.46,,,0.0,77.25,88.5,66.0,68.0
2001-06-28,0.0,2700.0,2.0,0.0,2.0,36.567795000000004,-79.349205,146.75,3.58,,,0.11,79.5,92.0,67.0,70.0
2001-06-29,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,80.5,93.0,68.0,71.0
2001-07-02,0.0,3015.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.93,,,0.0,75.25,84.0,66.5,72.0
2001-07-03,0.0,2100.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.36,,,0.0,71.75,81.0,62.5,65.0
2001-07-04,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.455,75.5,85.0,66.0,72.0
2001-07-05,0.0,2916.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.93,,,0.29,77.25,88.5,66.0,68.0
2001-07-06,0.0,2700.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.92,,,0.0,75.5,86.5,64.5,69.0
2001-07-09,0.0,3240.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.03,78.75,88.5,69.0,70.0
2001-07-10,0.0,4050.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.01,,,0.055,78.5,91.0,66.0,69.0
2001-07-11,0.0,4300.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.38,,,0.0,80.5,92.0,69.0,73.0
2001-07-12,0.0,3960.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,74.5,88.5,60.5,63.0
2001-07-13,0.0,4320.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.04,73.25,84.0,62.5,70.0
2001-07-16,0.0,3780.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.46,,,0.0,73.25,88.5,58.0,59.0
2001-07-17,0.0,2672.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,75.75,91.5,60.0,64.0
2001-07-18,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.03,,,0.005,78.5,90.5,66.5,72.0
2001-07-19,0.0,3564.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.61,,,0.0,78.25,87.0,69.5,73.0
2001-07-20,0.0,3060.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.93,,,0.0,75.25,85.5,65.0,67.0
2001-07-23,0.0,3400.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,76.25,90.5,62.0,70.0
2001-07-24,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.14,,,0.08,79.5,90.0,69.0,74.0
2001-07-25,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,8.95,,,0.49,81.5,89.5,73.5,75.0
2001-07-26,0.0,2475.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.93,,,0.885,78.0,84.5,71.5,72.0
2001-07-27,0.0,3015.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.71,,,0.58,72.25,78.0,66.5,68.0
2001-07-30,0.0,1440.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.82,,,0.10500000000000001,68.5,74.0,63.0,65.0
2001-07-31,0.0,4320.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.91,,,0.015,72.5,81.0,64.0,65.0
2001-08-01,0.0,3240.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.57,,,0.09,73.5,83.0,64.0,69.0
2001-08-02,0.0,3060.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.01,,,0.165,71.5,83.0,60.0,62.0
2001-08-03,0.0,3960.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,73.25,86.0,60.5,62.0
2001-08-06,0.0,2772.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.01,,,0.0,78.5,90.5,66.5,68.0
2001-08-07,0.0,2484.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.005,80.0,93.5,66.5,68.0
2001-08-08,0.0,2520.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.47,,,0.0,82.0,95.0,69.0,75.0
2001-08-09,0.0,3749.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,82.75,95.5,70.0,73.0
2001-08-10,0.0,4040.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.03,,,0.0,83.5,95.5,71.5,75.0
2001-08-13,0.0,5400.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.14,,,0.145,80.0,88.0,72.0,75.0
2001-08-14,0.0,4320.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.7,,,0.12000000000000001,78.5,87.5,69.5,71.0
2001-08-15,0.0,5500.0,0.0,3.0,3.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,76.75,87.5,66.0,69.0
2001-08-16,0.0,5040.0,0.0,3.0,3.0,36.567795000000004,-79.349205,146.75,4.92,,,0.0,76.75,88.0,65.5,67.0
2001-08-17,0.0,5400.0,0.0,4.0,4.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,78.5,88.5,68.5,72.0
2001-08-20,0.0,2556.0,0.0,4.0,4.0,36.567795000000004,-79.349205,146.75,4.92,,,0.01,76.25,86.0,66.5,69.0
2001-08-21,0.0,2844.0,0.0,8.0,8.0,36.567795000000004,-79.349205,146.75,3.13,,,0.005,73.25,85.5,61.0,63.0
2001-08-22,0.0,3240.0,0.0,10.0,10.0,36.567795000000004,-79.349205,146.75,3.13,,,0.0,73.75,86.0,61.5,64.0
2001-08-23,0.0,4248.0,0.0,12.0,12.0,36.567795000000004,-79.349205,146.75,6.49,,,0.005,74.75,88.0,61.5,63.0
2001-08-24,0.0,5400.0,0.0,13.0,13.0,36.567795000000004,-79.349205,146.75,6.26,,,0.18,76.5,89.5,63.5,69.0
2001-08-27,0.0,3600.0,0.0,11.0,11.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,78.0,90.5,65.5,69.0
2001-08-28,0.0,5040.0,0.0,7.0,7.0,36.567795000000004,-79.349205,146.75,4.03,,,0.0,79.75,91.5,68.0,72.0
2001-08-29,0.0,5400.0,0.0,27.0,27.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,80.0,90.5,69.5,71.0
2001-08-30,0.0,5760.0,0.0,25.0,25.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,79.75,89.5,70.0,71.0
2001-08-31,0.0,5400.0,0.0,15.0,15.0,36.567795000000004,-79.349205,146.75,6.26,,,0.0,78.25,88.5,68.0,69.0
2001-09-03,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.79,,,0.005,72.75,79.0,66.5,67.0
2001-09-04,0.0,6768.0,0.0,23.0,23.0,36.567795000000004,-79.349205,146.75,5.14,,,0.0,75.25,82.5,68.0,70.0
2001-09-05,0.0,6120.0,0.0,48.0,48.0,36.567795000000004,-79.349205,146.75,4.7,,,0.0,75.75,85.5,66.0,69.0
2001-09-06,0.0,3852.0,0.0,65.0,65.0,36.567795000000004,-79.349205,146.75,3.36,,,0.0,72.5,84.5,60.5,62.0
2001-09-07,0.0,3600.0,0.0,38.0,38.0,36.567795000000004,-79.349205,146.75,2.24,,,0.005,72.25,84.0,60.5,62.0
2001-09-10,0.0,3060.0,0.0,15.0,15.0,36.567795000000004,-79.349205,146.75,5.37,,,0.025,76.75,86.0,67.5,73.0
2001-09-11,0.0,4680.0,0.0,24.0,24.0,36.567795000000004,-79.349205,146.75,5.82,,,0.095,74.25,86.0,62.5,68.0
2001-09-12,0.0,4500.0,0.0,20.0,20.0,36.567795000000004,-79.349205,146.75,3.13,,,0.0,69.5,83.5,55.5,58.0
2001-09-13,0.0,3240.0,0.0,19.0,19.0,36.567795000000004,-79.349205,146.75,2.01,,,0.0,69.5,84.0,55.0,57.0
2001-09-14,0.0,3960.0,0.0,32.0,32.0,36.567795000000004,-79.349205,146.75,7.61,,,0.005,66.0,78.5,53.5,58.0
2001-09-17,0.0,2970.0,0.0,11.0,11.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,62.0,78.0,46.0,48.0
2001-09-18,0.0,1980.0,0.0,8.0,8.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,65.0,82.0,48.0,52.0
2001-09-19,0.0,4140.0,0.0,10.0,10.0,36.567795000000004,-79.349205,146.75,4.25,,,0.005,68.25,85.0,51.5,54.0
2001-09-20,0.0,1980.0,0.0,2.0,2.0,36.567795000000004,-79.349205,146.75,3.13,,,0.16,70.0,80.5,59.5,66.0
2001-09-21,0.0,1350.0,0.0,2.0,2.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,72.0,83.0,61.0,62.0
2001-09-24,0.0,4200.0,0.0,7.0,7.0,36.5729,-79.3351,174.0,4.47,,,0.75,67.5,73.0,62.0,
2001-09-25,0.0,3780.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,8.72,,,0.24,65.0,78.0,52.0,56.0
2001-09-26,0.0,2160.0,0.0,3.0,3.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,53.5,67.0,40.0,43.0
2001-09-27,0.0,1620.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,56.5,71.5,41.5,44.0
2001-09-28,0.0,2700.0,0.0,2.0,2.0,36.567795000000004,-79.349205,146.75,6.04,,,0.0,57.5,72.0,43.0,49.0
2001-10-01,0.0,2460.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,54.5,70.0,39.0,42.0
2001-10-02,0.0,2295.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,59.75,76.5,43.0,45.0
2001-10-03,0.0,4860.0,0.0,5.0,5.0,36.567795000000004,-79.349205,146.75,4.47,,,0.0,64.5,82.5,46.5,51.0
2001-10-04,0.0,3645.0,0.0,3.0,3.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,66.25,83.0,49.5,51.0
2001-10-05,0.0,3240.0,0.0,3.0,3.0,36.567795000000004,-79.349205,146.75,6.49,,,0.0,66.0,82.5,49.5,50.0
2001-10-08,0.0,2340.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.58,,,0.0,47.5,63.5,31.5,34.0
2001-10-09,0.0,1980.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.79,,,0.0,47.0,64.0,30.0,33.0
2001-10-10,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,52.0,70.5,33.5,38.0
2001-10-11,0.0,1620.0,0.0,5.0,5.0,36.567795000000004,-79.349205,146.75,2.46,,,0.0,59.25,76.0,42.5,48.0
2001-10-12,0.0,2700.0,0.0,7.0,7.0,36.567795000000004,-79.349205,146.75,3.36,,,0.0,62.5,76.5,48.5,51.0
2001-10-15,0.0,2052.0,0.0,8.0,8.0,36.567795000000004,-79.349205,146.75,4.03,,,0.375,59.75,73.0,46.5,49.0
2001-10-16,0.0,3300.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.61,,,0.0,58.0,75.5,40.5,42.0
2001-10-17,0.0,1800.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,8.95,,,0.0,53.5,68.5,38.5,43.0
2001-10-18,0.0,1440.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.24,,,0.0,46.25,60.5,32.0,34.0
2001-10-19,0.0,1800.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,48.75,66.5,31.0,34.0
2001-10-22,0.0,2340.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,63.5,81.5,45.5,49.0
2001-10-23,0.0,3600.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.7,,,0.0,65.75,82.5,49.0,51.0
2001-10-24,0.0,2880.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.38,,,0.0,68.5,84.0,53.0,55.0
2001-10-25,0.0,3600.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,11.41,,,0.0,63.5,73.5,53.5,54.0
2001-10-26,0.0,4320.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,13.87,,,0.0,51.75,62.5,41.0,38.0
2001-10-29,0.0,1260.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,0.89,,,0.0,42.75,58.5,27.0,29.0
2001-10-30,0.0,1440.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,47.75,66.5,29.0,32.0
2001-10-31,0.0,2520.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.12,,,0.0,51.5,70.0,33.0,38.0
2001-11-01,0.0,4140.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,54.25,72.0,36.5,37.0
2001-11-02,0.0,3600.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.03,,,0.0,59.25,76.0,42.5,49.0
2001-11-05,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.04,,,0.0,52.25,66.0,38.5,37.0
2001-11-06,0.0,1020.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.24,,,0.0,46.0,63.5,28.5,30.0
2001-11-07,0.0,1080.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.92,,,0.0,49.75,70.0,29.5,33.0
2001-11-08,0.0,1380.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.58,,,0.0,53.25,75.5,31.0,33.0
2001-11-09,0.0,2520.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.82,,,0.0,51.75,70.5,33.0,55.0
2001-11-12,0.0,1980.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.46,,,0.0,46.0,61.0,31.0,32.0
2001-11-13,0.0,1980.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.79,,,0.0,42.0,57.5,26.5,29.0
2001-11-14,0.0,1800.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.34,,,0.0,44.75,61.5,28.0,31.0
2001-11-15,0.0,1260.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.57,,,0.0,48.5,69.0,28.0,49.0
2001-11-16,0.0,2520.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.92,,,0.0,54.5,76.0,33.0,42.0
2001-11-19,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.37,,,0.0,49.75,67.0,32.5,34.0
2001-11-21,0.0,1980.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.46,,,0.0,39.5,53.5,25.5,28.0
2001-11-23,0.0,1260.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.79,,,0.0,44.75,62.5,27.0,30.0
2001-11-26,0.0,630.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.79,,,0.01,61.5,72.0,51.0,55.0
2001-11-27,0.0,540.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.57,,,0.005,59.25,72.0,46.5,51.0
2001-11-28,0.0,2520.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.47,,,0.0,61.0,73.5,48.5,48.0
2001-11-29,0.0,1980.0,0.0,0.0,0.0,36.5729,-79.3351,174.0,6.26,,,0.0,64.0,75.0,53.0,
2001-11-30,0.0,2880.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,8.72,,,0.01,62.5,72.0,53.0,67.0
2001-12-03,0.0,1800.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,1.57,,,0.0,45.25,60.0,30.5,33.0
2001-12-04,0.0,1980.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.46,,,0.0,47.5,66.0,29.0,31.0
2001-12-05,0.0,2520.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.91,,,0.0,53.0,74.0,32.0,35.0
2001-12-06,0.0,2700.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,57.25,75.5,39.0,40.0
2001-12-07,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.7,,,0.0,59.5,72.0,47.0,59.0
2001-12-10,0.0,1020.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.71,,,0.42,44.0,50.0,38.0,40.0
2001-12-11,0.0,540.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.37,,,0.565,43.0,46.0,40.0,44.0
2001-12-12,0.0,900.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.030000000000000002,46.75,48.5,45.0,47.0
2001-12-13,0.0,810.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.7,,,0.03,49.75,53.0,46.5,48.0
2001-12-14,0.0,1260.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.61,,,0.005,56.5,63.0,50.0,56.0
2001-12-17,0.0,1800.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,2.91,,,0.4,46.25,58.5,34.0,40.0
2001-12-18,0.0,2340.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,11.86,,,0.42,49.0,60.5,37.5,54.0
2001-12-19,0.0,1350.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,44.0,58.5,29.5,32.0
2001-12-20,0.0,1080.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,10.51,,,0.0,43.25,54.0,32.5,44.0
2001-12-21,0.0,720.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.71,,,0.0,38.5,50.0,27.0,28.0
2002-01-02,0.0,360.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.36,,,0.03,26.5,34.0,19.0,22.0
2002-01-03,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,10.29,,,0.175,27.5,31.5,23.5,25.0
2002-01-04,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.49,,,0.005,24.25,35.5,13.0,14.0
2002-01-07,0.0,0.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,10.07,,,0.33,33.75,38.5,29.0,35.0
2002-01-08,0.0,360.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.49,,,0.0,32.75,41.5,24.0,26.0
2002-01-09,0.0,360.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,8.5,,,0.0,38.5,50.5,26.5,28.0
2002-01-10,0.0,396.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.04,,,0.0,47.0,63.5,30.5,32.0
2002-01-11,0.0,900.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,10.29,,,0.0,46.25,61.5,31.0,54.0
2002-01-14,0.0,450.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.58,,,0.0,37.0,52.5,21.5,22.0
2002-01-15,0.0,720.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.83,,,0.0,40.25,54.5,26.0,29.0
2002-01-16,0.0,540.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.7,,,0.0,40.25,53.0,27.5,30.0
2002-01-17,0.0,360.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.37,,,0.005,45.25,60.0,30.5,41.0
2002-01-21,0.0,180.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.25,,,0.075,39.75,47.5,32.0,35.0
2002-01-23,0.0,360.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.14,,,0.375,43.5,48.0,39.0,34.0
2002-01-24,0.0,180.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,10.51,,,0.31000000000000005,51.25,56.0,46.5,58.0
2002-01-25,0.0,900.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.38,,,0.315,48.75,60.0,37.5,47.0
2002-01-28,0.0,720.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.03,,,0.0,52.5,70.0,35.0,44.0
2002-01-29,0.0,1980.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.59,,,0.0,58.0,76.0,40.0,58.0
2002-01-30,0.0,2160.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,8.05,,,0.0,62.25,80.0,44.5,49.0
2002-01-31,8.0,2160.0,0.0,0.0,8.0,36.5729,-79.3351,174.0,5.82,,,0.0,62.5,75.0,50.0,
2002-02-01,55.0,2700.0,0.0,0.0,55.0,36.567795000000004,-79.349205,146.75,16.11,,,0.0,62.0,75.5,48.5,67.0
2002-02-04,8.0,360.0,0.0,0.0,8.0,36.567795000000004,-79.349205,146.75,14.54,,,0.0,37.25,46.5,28.0,35.0
2002-02-05,9.0,270.0,0.0,0.0,9.0,36.567795000000004,-79.349205,146.75,6.71,,,0.0,33.75,45.0,22.5,23.0
2002-02-06,0.0,360.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,3.58,,,0.16,35.75,46.0,25.5,30.0
2002-02-07,0.0,450.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,5.14,,,0.635,37.75,46.5,29.0,36.0
2002-02-08,0.0,180.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.26,,,0.045,42.0,53.5,30.5,33.0
2002-02-11,126.0,1560.0,0.0,0.0,126.0,36.567795000000004,-79.349205,146.75,11.86,,,0.005,42.5,51.5,33.5,44.0
2002-02-12,24.0,900.0,0.0,0.0,24.0,36.567795000000004,-79.349205,146.75,8.28,,,0.0,37.5,52.5,22.5,24.0
2002-02-13,37.0,1080.0,0.0,0.0,37.0,36.567795000000004,-79.349205,146.75,6.93,,,0.0,40.75,55.0,26.5,30.0
2002-02-14,20.0,720.0,0.0,0.0,20.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,39.75,51.5,28.0,29.0
2002-02-15,15.0,720.0,0.0,0.0,15.0,36.567795000000004,-79.349205,146.75,4.25,,,0.0,39.75,53.0,26.5,28.0
2002-02-18,18.0,1260.0,0.0,0.0,18.0,36.567795000000004,-79.349205,146.75,3.8,,,0.0,38.5,50.5,26.5,29.0
2002-02-19,0.0,1620.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,6.71,,,0.0,39.5,57.5,21.5,22.0
2002-02-20,430.0,1080.0,0.0,0.0,430.0,36.567795000000004,-79.349205,146.75,9.4,,,0.0,49.75,65.0,34.5,48.0
2002-02-21,518.0,1728.0,0.0,0.0,518.0,36.567795000000004,-79.349205,146.75,9.4,,,0.0,56.25,68.0,44.5,46.0
2002-02-22,380.0,1980.0,0.0,0.0,380.0,36.567795000000004,-79.349205,146.75,7.38,,,0.0,47.25,62.5,32.0,33.0
2002-02-25,320.0,1260.0,0.0,0.0,320.0,36.567795000000004,-79.349205,146.75,5.37,,,0.0,42.75,61.0,24.5,26.0
2002-02-26,30.0,1350.0,0.0,0.0,30.0,36.567795000000004,-79.349205,146.75,11.63,,,0.0,50.75,67.5,34.0,36.0
2002-02-27,783.0,1080.0,0.0,0.0,783.0,36.567795000000004,-79.349205,146.75,13.65,,,0.0,43.0,57.5,28.5,33.0
2002-02-28,37.0,1080.0,0.0,0.0,37.0,36.567795000000004,-79.349205,146.75,8.5,,,0.0,29.75,38.5,21.0,22.0
2002-03-01,6.0,900.0,0.0,0.0,6.0,36.567795000000004,-79.349205,146.75,4.03,,,0.0,34.75,50.5,19.0,21.0
2002-03-04,0.0,720.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,9.84,,,0.03,36.25,48.5,24.0,28.0
2002-03-05,0.0,720.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,4.92,,,0.0,29.5,44.0,15.0,16.0
2002-03-06,0.0,900.0,0.0,0.0,0.0,36.567795000000004,-79.349205,146.75,7.61,,,0.0,39.5,57.5,21.5,25.0
2002-03-07,21.0,1080.0,0.0,0.0,21.0,36.567795000000004,-79.349205,146.75,2.68,,,0.0,47.5,66.5,28.5,31.0
