,Tree,Mold,Grass,Ragweed,total-pol,LATITUDE,LONGITUDE,ELEVATION,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS
2001-11-06,0.0,1020.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.543333333333333,,,0.0,48.0,56.25,39.75,
2001-11-07,0.0,1080.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,4.326666666666667,,,0.0,54.875,71.5,38.25,
2001-11-08,0.0,1380.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,4.3999999999999995,,,0.0,58.125,71.5,44.75,
2001-11-09,0.0,2520.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.756666666666667,,,0.0,48.625,59.0,38.25,
2001-11-12,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.35,,,0.0,45.0,53.25,36.75,
2001-11-13,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.446666666666666,,,0.0,44.625,56.25,33.0,
2001-11-14,0.0,1800.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,2.0900000000000003,,,0.0,51.375,64.5,38.25,
2001-11-15,0.0,1260.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,2.24,,,0.0,52.875,64.75,41.0,
2001-11-16,0.0,2520.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,1.8633333333333333,,,0.0,55.375,70.5,40.25,
2001-11-19,0.0,2160.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.156666666666666,,,0.0,55.875,72.0,39.75,
2001-11-21,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.636666666666667,,,0.0,42.125,49.5,34.75,
2001-11-23,0.0,1260.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,3.8033333333333332,,,0.0,49.875,63.75,36.0,
2001-11-26,0.0,630.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.29,,,0.0025,62.25,68.25,56.25,
2001-11-27,0.0,540.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.07,,,0.0025,61.25,66.5,56.0,
2001-11-28,0.0,2520.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.8933333333333335,,,0.0,64.625,70.25,59.0,
2001-11-29,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.263333333333333,,,0.0025,65.75,76.75,54.75,
2001-11-30,0.0,2880.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,11.483333333333333,,,0.0,70.875,77.75,64.0,
2001-12-03,0.0,1800.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.859999999999999,,,0.0,48.75,57.5,40.0,
2001-12-04,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,2.46,,,0.0025,50.125,62.25,38.0,
2001-12-05,0.0,2520.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.486666666666667,,,0.0,57.875,73.5,42.25,
2001-12-06,0.0,2700.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.363333333333332,,,0.0,61.875,74.25,49.5,
2001-12-07,0.0,2160.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.456666666666667,,,0.0,61.125,67.5,54.75,
2001-12-10,0.0,1020.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.290000000000001,,,0.0875,49.375,54.25,44.5,
2001-12-11,0.0,540.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,11.709999999999999,,,1.1925,53.125,55.25,51.0,
2001-12-12,0.0,900.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.203333333333333,,,0.0,53.375,55.5,51.25,
2001-12-13,0.0,810.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.876666666666667,,,0.0,59.5,66.5,52.5,
2001-12-14,0.0,1260.0,0.0,0.0,0.0,37.03934,-76.34851333333334,8.299999999999999,10.96,,,0.0033333333333333335,66.66666666666667,72.66666666666667,60.666666666666664,
2001-12-17,0.0,1800.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.35,,,0.015,52.125,68.5,35.75,
2001-12-18,0.0,2340.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,12.9,,,0.3325,52.875,63.5,42.25,
2001-12-19,0.0,1350.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.593333333333334,,,0.0,46.125,58.0,34.25,
2001-12-20,0.0,1080.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.883333333333333,,,0.0,45.25,51.75,38.75,
2001-12-21,0.0,720.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.066666666666666,,,0.0,41.25,48.5,34.0,
2002-01-02,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.6066666666666665,,,0.035,30.5,34.75,26.25,
2002-01-03,0.0,0.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,19.086666666666666,,,0.625,31.75,35.0,28.5,
2002-01-04,0.0,0.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.886666666666665,,,0.0,31.625,38.0,25.25,
2002-01-07,0.0,0.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.096666666666666,,,0.0175,35.625,37.5,33.75,
2002-01-08,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.233333333333333,,,0.0,33.375,39.75,27.0,
2002-01-09,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,14.766666666666666,,,0.0,42.0,53.0,31.0,
2002-01-10,0.0,396.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.203333333333333,,,0.0,56.125,65.75,46.5,
2002-01-11,0.0,900.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.426666666666668,,,0.0,44.625,56.25,33.0,
2002-01-14,0.0,450.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.68,,,0.0125,42.25,56.25,28.25,
2002-01-15,0.0,720.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.68,,,0.0,49.875,59.75,40.0,
2002-01-16,0.0,540.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.966666666666668,,,0.0,38.75,46.0,31.5,
2002-01-17,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.53,,,0.0,46.625,55.75,37.5,
2002-01-21,0.0,180.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.19,,,0.1775,40.625,46.25,35.0,
2002-01-23,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.693333333333333,,,0.24,49.5,59.25,39.75,
2002-01-24,0.0,180.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,15.14,,,0.005,60.75,69.0,52.5,
2002-01-25,0.0,900.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.5,,,0.34500000000000003,46.375,59.25,33.5,
2002-01-28,0.0,720.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.859999999999999,,,0.01,58.5,69.25,47.75,
2002-01-29,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.9799999999999995,,,0.0025,60.25,73.5,47.0,
2002-01-30,0.0,2160.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.366666666666667,,,0.0,69.625,80.0,59.25,
2002-01-31,8.0,2160.0,0.0,0.0,8.0,37.01387,-76.33370000000001,7.5249999999999995,4.846666666666667,,,0.0,57.125,66.0,48.25,
2002-02-01,55.0,2700.0,0.0,0.0,55.0,37.01387,-76.33370000000001,7.5249999999999995,17.3,,,0.0,65.5,80.0,51.0,
2002-02-04,8.0,360.0,0.0,0.0,8.0,37.01387,-76.33370000000001,7.5249999999999995,13.866666666666667,,,0.019999999999999997,39.0,49.5,28.5,
2002-02-05,9.0,270.0,0.0,0.0,9.0,37.01387,-76.33370000000001,7.5249999999999995,12.006666666666666,,,0.0,31.125,37.75,24.5,
2002-02-06,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.739999999999999,,,0.0,36.75,47.25,26.25,
2002-02-07,0.0,450.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.17,,,1.0775000000000001,40.125,43.75,36.5,
2002-02-08,0.0,180.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.04,,,0.0,45.625,55.25,36.0,
2002-02-11,126.0,1560.0,0.0,0.0,126.0,37.01387,-76.33370000000001,7.5249999999999995,14.24,,,0.0,46.375,58.25,34.5,
2002-02-12,24.0,900.0,0.0,0.0,24.0,37.01387,-76.33370000000001,7.5249999999999995,10.14,,,0.0,41.875,57.75,26.0,
2002-02-13,37.0,1080.0,0.0,0.0,37.0,37.01387,-76.33370000000001,7.5249999999999995,9.246666666666668,,,0.0,44.625,53.5,35.75,
2002-02-14,20.0,720.0,0.0,0.0,20.0,37.01387,-76.33370000000001,7.5249999999999995,8.276666666666666,,,0.0075,37.625,45.25,30.0,
2002-02-15,15.0,720.0,0.0,0.0,15.0,37.01387,-76.33370000000001,7.5249999999999995,4.55,,,0.0,42.875,57.75,28.0,
2002-02-18,18.0,1260.0,0.0,0.0,18.0,37.01387,-76.33370000000001,7.5249999999999995,9.32,,,0.0,37.75,46.75,28.75,
2002-02-19,0.0,1620.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.04,,,0.0,43.0,60.0,26.0,
2002-02-20,430.0,1080.0,0.0,0.0,430.0,37.01387,-76.33370000000001,7.5249999999999995,12.676666666666668,,,0.0,58.0,70.25,45.75,
2002-02-21,518.0,1728.0,0.0,0.0,518.0,37.01387,-76.33370000000001,7.5249999999999995,9.693333333333333,,,0.0075,58.75,70.0,47.5,
2002-02-22,380.0,1980.0,0.0,0.0,380.0,37.01387,-76.33370000000001,7.5249999999999995,8.126666666666667,,,0.0,50.125,61.75,38.5,
2002-02-25,320.0,1260.0,0.0,0.0,320.0,37.01387,-76.33370000000001,7.5249999999999995,5.366666666666667,,,0.0,43.875,59.25,28.5,
2002-02-26,30.0,1350.0,0.0,0.0,30.0,37.01387,-76.33370000000001,7.5249999999999995,14.686666666666667,,,0.0,58.5,73.0,44.0,
2002-02-27,783.0,1080.0,0.0,0.0,783.0,37.01387,-76.33370000000001,7.5249999999999995,12.75,,,0.23750000000000002,44.625,59.75,29.5,
2002-02-28,37.0,1080.0,0.0,0.0,37.0,37.01387,-76.33370000000001,7.5249999999999995,9.246666666666668,,,0.0,34.125,43.0,25.25,
2002-03-01,6.0,900.0,0.0,0.0,6.0,37.01387,-76.33370000000001,7.5249999999999995,5.739999999999999,,,0.0,35.625,46.0,25.25,
2002-03-04,0.0,720.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,12.003333333333336,,,0.0,38.125,46.75,29.5,
2002-03-05,0.0,720.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.13,,,0.0,33.5,45.0,22.0,
2002-03-06,0.0,900.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,12.603333333333333,,,0.0,48.125,61.25,35.0,
2002-03-07,21.0,1080.0,0.0,0.0,21.0,37.01387,-76.33370000000001,7.5249999999999995,8.796666666666667,,,0.0,56.125,69.75,42.5,
2002-03-08,10.0,1440.0,0.0,0.0,10.0,37.01387,-76.33370000000001,7.5249999999999995,5.666666666666667,,,0.0,55.625,70.25,41.0,
2002-03-11,27.0,1080.0,0.0,0.0,27.0,37.01387,-76.33370000000001,7.5249999999999995,9.916666666666666,,,0.0,41.5,46.25,36.75,
2002-03-12,0.0,1800.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,4.623333333333333,,,0.2025,50.125,56.25,44.0,
2002-03-13,0.0,1080.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.083333333333333,,,0.5125,55.5,60.0,51.0,
2002-03-14,5.0,630.0,0.0,0.0,5.0,37.01387,-76.33370000000001,7.5249999999999995,6.859999999999999,,,0.0025,55.75,63.25,48.25,
2002-03-15,40.0,1560.0,0.0,0.0,40.0,37.01387,-76.33370000000001,7.5249999999999995,12.006666666666666,,,0.0,62.875,77.5,48.25,
2002-03-18,7.0,630.0,0.0,0.0,7.0,37.01387,-76.33370000000001,7.5249999999999995,10.290000000000001,,,0.945,48.75,50.5,47.0,
2002-03-19,0.0,360.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.216666666666667,,,0.0,47.5,49.0,46.0,
2002-03-20,0.0,450.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,10.363333333333332,,,0.21,55.5,64.75,46.25,
2002-03-21,3.0,900.0,0.0,0.0,3.0,37.01387,-76.33370000000001,7.5249999999999995,9.096666666666668,,,0.005,49.625,55.0,44.25,
2002-03-22,13.0,1080.0,0.0,0.0,13.0,37.01387,-76.33370000000001,7.5249999999999995,14.316666666666668,,,0.0,37.25,44.5,30.0,
2002-03-25,162.0,2160.0,0.0,0.0,162.0,37.01387,-76.33370000000001,7.5249999999999995,12.600000000000001,,,0.0,57.125,65.0,49.25,
2002-03-26,0.0,0.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.766666666666667,,,0.12,60.0,71.0,49.0,
2002-03-27,45.0,1260.0,0.0,0.0,45.0,37.01387,-76.33370000000001,7.5249999999999995,11.483333333333334,,,1.05,53.625,65.0,42.25,
2002-03-28,27.0,1080.0,0.0,0.0,27.0,37.01387,-76.33370000000001,7.5249999999999995,8.503333333333332,,,0.0,43.75,49.75,37.75,
2002-03-29,20.0,1800.0,0.0,0.0,20.0,37.01387,-76.33370000000001,7.5249999999999995,9.023333333333333,,,0.0,54.25,70.0,38.5,
2002-04-01,144.0,1980.0,0.0,0.0,144.0,37.01387,-76.33370000000001,7.5249999999999995,7.906666666666666,,,0.3825,57.125,66.25,48.0,
2002-04-02,108.0,1440.0,0.0,0.0,108.0,37.01387,-76.33370000000001,7.5249999999999995,9.92,,,0.0,60.25,73.25,47.25,
2002-04-03,306.0,1620.0,0.0,0.0,306.0,37.01387,-76.33370000000001,7.5249999999999995,15.436666666666667,,,0.41750000000000004,66.5,83.5,49.5,
2002-04-04,330.0,1080.0,0.0,0.0,330.0,37.01387,-76.33370000000001,7.5249999999999995,12.006666666666666,,,0.01,46.625,51.25,42.0,
2002-04-05,90.0,900.0,0.0,0.0,90.0,37.01387,-76.33370000000001,7.5249999999999995,9.246666666666668,,,0.0,44.875,49.75,40.0,
2002-04-08,163.0,1260.0,0.0,0.0,163.0,37.01387,-76.33370000000001,7.5249999999999995,10.813333333333333,,,0.0,56.375,72.5,40.25,
2002-04-09,792.0,1920.0,0.0,0.0,792.0,37.01387,-76.33370000000001,7.5249999999999995,14.020000000000001,,,0.0,70.125,81.25,59.0,
2002-04-10,558.0,2340.0,0.0,0.0,558.0,37.01387,-76.33370000000001,7.5249999999999995,10.216666666666667,,,0.2675,56.875,67.25,46.5,
2002-04-11,630.0,2520.0,0.0,0.0,630.0,37.01387,-76.33370000000001,7.5249999999999995,13.5,,,0.0075,52.875,61.0,44.75,
2002-04-12,540.0,2340.0,0.0,0.0,540.0,37.01387,-76.33370000000001,7.5249999999999995,7.16,,,0.1125,61.5,69.5,53.5,
2002-04-15,1260.0,2880.0,0.0,0.0,1260.0,37.01387,-76.33370000000001,7.5249999999999995,9.32,,,0.1625,73.875,83.75,64.0,
2002-04-16,2120.0,2520.0,0.0,0.0,2120.0,37.01387,-76.33370000000001,7.5249999999999995,7.753333333333333,,,0.0,76.0,86.75,65.25,
2002-04-17,2800.0,3060.0,0.0,0.0,2800.0,37.01387,-76.33370000000001,7.5249999999999995,8.873333333333333,,,0.0,80.75,93.0,68.5,
2002-04-18,2340.0,2700.0,0.0,0.0,2340.0,37.01387,-76.33370000000001,7.5249999999999995,6.783333333333334,,,0.0025,75.5,84.0,67.0,
2002-04-19,1460.0,3600.0,0.0,0.0,1460.0,37.01387,-76.33370000000001,7.5249999999999995,7.006666666666668,,,0.7050000000000001,77.0,89.5,64.5,
2002-04-22,218.0,4019.0,0.0,0.0,218.0,37.01387,-76.33370000000001,7.5249999999999995,10.066666666666666,,,0.07,63.625,73.25,54.0,
2002-04-23,1215.0,4260.0,0.0,0.0,1215.0,37.01387,-76.33370000000001,7.5249999999999995,10.513333333333334,,,0.0,51.75,59.0,44.5,
2002-04-24,288.0,2160.0,0.0,0.0,288.0,37.01387,-76.33370000000001,7.5249999999999995,7.456666666666667,,,0.0,52.625,62.0,43.25,
2002-04-25,162.0,2295.0,0.0,0.0,162.0,37.01387,-76.33370000000001,7.5249999999999995,10.886666666666668,,,0.3975000000000001,63.25,74.75,51.75,
2002-04-26,550.0,5400.0,0.0,0.0,550.0,37.01387,-76.33370000000001,7.5249999999999995,7.16,,,0.0,55.5,66.0,45.0,
2002-04-29,154.0,2700.0,0.0,0.0,154.0,37.01387,-76.33370000000001,7.5249999999999995,11.780000000000001,,,0.0,61.875,71.25,52.5,
2002-04-30,108.0,2160.0,0.0,0.0,108.0,37.01387,-76.33370000000001,7.5249999999999995,9.546666666666667,,,0.0,57.375,68.0,46.75,
2002-05-01,70.0,1980.0,0.0,0.0,70.0,37.01387,-76.33370000000001,7.5249999999999995,7.753333333333334,,,0.0,62.25,69.25,55.25,
2002-05-02,23.0,3240.0,0.0,0.0,23.0,37.01387,-76.33370000000001,7.5249999999999995,14.17,,,0.6699999999999999,75.125,88.25,62.0,
2002-05-03,28.0,3780.0,0.0,0.0,28.0,37.01387,-76.33370000000001,7.5249999999999995,6.8566666666666665,,,0.0325,61.625,67.25,56.0,
2002-05-06,81.0,5220.0,9.0,0.0,90.0,37.01387,-76.33370000000001,7.5249999999999995,5.216666666666666,,,0.0,58.875,71.25,46.5,
2002-05-07,54.0,3420.0,18.0,0.0,72.0,37.01387,-76.33370000000001,7.5249999999999995,11.556666666666667,,,0.5025,74.5,83.75,65.25,
2002-05-08,90.0,5400.0,8.0,0.0,98.0,37.01387,-76.33370000000001,7.5249999999999995,7.753333333333333,,,0.10500000000000001,66.75,73.5,60.0,
2002-05-09,72.0,2700.0,18.0,0.0,90.0,37.01387,-76.33370000000001,7.5249999999999995,5.963333333333334,,,0.82,71.75,83.5,60.0,
2002-05-10,36.0,6120.0,18.0,0.0,54.0,37.01387,-76.33370000000001,7.5249999999999995,6.783333333333334,,,0.024999999999999998,72.75,79.25,66.25,
2002-05-13,45.0,3240.0,27.0,0.0,72.0,37.01387,-76.33370000000001,7.5249999999999995,17.076666666666664,,,0.21,76.375,87.25,65.5,
2002-05-14,72.0,3960.0,9.0,0.0,81.0,37.01387,-76.33370000000001,7.5249999999999995,14.24,,,0.0,62.125,67.25,57.0,
2002-05-15,23.0,2160.0,4.0,0.0,27.0,37.01387,-76.33370000000001,7.5249999999999995,8.5,,,0.0,62.375,72.0,52.75,
2002-05-16,32.0,2700.0,5.0,0.0,37.0,37.01387,-76.33370000000001,7.5249999999999995,12.303333333333335,,,0.0,66.875,80.25,53.5,
2002-05-17,54.0,4140.0,18.0,0.0,72.0,37.01387,-76.33370000000001,7.5249999999999995,14.836666666666666,,,0.0,75.25,85.0,65.5,
2002-05-20,12.0,3060.0,6.0,0.0,18.0,37.01387,-76.33370000000001,7.5249999999999995,9.246666666666666,,,0.0,54.5,62.0,47.0,
2002-05-21,11.0,2700.0,6.0,0.0,17.0,37.01387,-76.33370000000001,7.5249999999999995,7.9799999999999995,,,0.0,53.375,61.0,45.75,
2002-05-22,15.0,3240.0,5.0,0.0,20.0,37.01387,-76.33370000000001,7.5249999999999995,8.950000000000001,,,0.0,54.0,63.0,45.0,
2002-05-23,14.0,3600.0,3.0,0.0,17.0,37.01387,-76.33370000000001,7.5249999999999995,4.1000000000000005,,,0.0,55.75,68.75,42.75,
2002-05-24,22.0,3720.0,6.0,0.0,28.0,37.01387,-76.33370000000001,7.5249999999999995,6.04,,,0.0,67.75,83.25,52.25,
2002-05-28,4.0,2520.0,8.0,0.0,12.0,37.01387,-76.33370000000001,7.5249999999999995,4.920000000000001,,,0.0,70.25,80.5,60.0,
2002-05-29,3.0,3600.0,2.0,0.0,5.0,37.01387,-76.33370000000001,7.5249999999999995,6.863333333333334,,,0.0,71.125,79.75,62.5,
2002-05-30,0.0,2730.0,2.0,0.0,2.0,37.01387,-76.33370000000001,7.5249999999999995,6.636666666666667,,,0.0025,72.625,80.25,65.0,
2002-06-03,0.0,3870.0,3.0,0.0,3.0,37.01387,-76.33370000000001,7.5249999999999995,9.32,,,0.0,70.125,76.25,64.0,
2002-06-04,11.0,3150.0,6.0,0.0,17.0,37.01387,-76.33370000000001,7.5249999999999995,9.319999999999999,,,0.0,74.25,84.0,64.5,
2002-06-05,0.0,5400.0,2.0,0.0,2.0,37.01387,-76.33370000000001,7.5249999999999995,13.196666666666667,,,0.0,82.875,93.75,72.0,
2002-06-06,0.0,3240.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,11.483333333333334,,,1.0175,82.375,95.5,69.25,
2002-06-07,0.0,3960.0,2.0,0.0,2.0,37.01387,-76.33370000000001,7.5249999999999995,14.39,,,0.0225,65.75,70.25,61.25,
2002-06-10,2.0,4800.0,2.0,0.0,4.0,37.01387,-76.33370000000001,7.5249999999999995,7.233333333333333,,,0.0,75.0,88.5,61.5,
2002-06-11,0.0,6300.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.246666666666666,,,0.0,78.125,90.0,66.25,
2002-06-12,0.0,6840.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,12.153333333333334,,,0.0,82.75,94.5,71.0,
2002-06-13,0.0,6480.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.723333333333334,,,1.3275000000000001,80.75,90.25,71.25,
2002-06-14,0.0,5940.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.603333333333334,,,1.1425,78.75,88.25,69.25,
2002-06-17,0.0,3960.0,2.0,0.0,2.0,37.01387,-76.33370000000001,7.5249999999999995,5.8933333333333335,,,0.005,72.375,79.25,65.5,
2002-06-18,0.0,4860.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,4.996666666666667,,,0.0,71.375,79.5,63.25,
2002-06-19,0.0,5400.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.156666666666666,,,0.0,74.75,84.25,65.25,
2002-06-20,0.0,4185.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,11.709999999999999,,,0.0025,73.625,79.0,68.25,
2002-06-21,0.0,3420.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,11.406666666666666,,,0.0,73.875,79.5,68.25,
2002-06-24,0.0,4860.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.946666666666665,,,0.0,83.25,92.75,73.75,
2002-06-25,0.0,3900.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.020000000000001,,,0.0025,85.5,94.25,76.75,
2002-06-26,0.0,2520.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,13.566666666666668,,,0.0,83.5,92.25,74.75,
2002-06-27,0.0,2160.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,14.836666666666666,,,0.21749999999999997,80.375,87.75,73.0,
2002-06-28,0.0,1980.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.200000000000001,,,0.1325,78.375,85.0,71.75,
2002-07-01,0.0,2280.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.216666666666666,,,0.0,75.125,87.0,63.25,
2002-07-02,0.0,4000.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.006666666666667,,,0.0,81.625,90.75,72.5,
2002-07-03,0.0,4500.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.963333333333334,,,0.0,84.0,94.5,73.5,
2002-07-05,0.0,6480.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.426666666666668,,,0.0,82.875,91.5,74.25,
2002-07-08,0.0,4320.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,9.843333333333332,,,0.0,81.5,91.75,71.25,
2002-07-09,0.0,4500.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,13.196666666666667,,,0.0,84.375,96.0,72.75,
2002-07-10,0.0,2700.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.200000000000001,,,0.052500000000000005,81.375,89.0,73.75,
2002-07-11,0.0,3420.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,13.423333333333332,,,0.07250000000000001,70.75,78.5,63.0,
2002-07-12,0.0,4320.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.039999999999999,,,0.0,68.0,79.5,56.5,
2002-07-15,0.0,4590.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.010000000000001,,,0.0,79.75,87.5,72.0,
2002-07-16,0.0,5880.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.56,,,0.0,83.125,93.25,73.0,
2002-07-17,0.0,5220.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,4.323333333333333,,,0.0,80.125,91.5,68.75,
2002-07-18,0.0,4068.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.503333333333332,,,0.0,85.5,96.0,75.0,
2002-07-19,0.0,4320.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.646666666666667,,,0.4475,84.25,94.25,74.25,
2002-07-22,0.0,3900.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.006666666666667,,,0.0,80.125,91.25,69.0,
2002-07-23,0.0,3660.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,12.453333333333333,,,0.0475,82.375,89.5,75.25,
2002-07-24,0.0,4080.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,6.409999999999999,,,0.9375,78.25,83.5,73.0,
2002-07-25,0.0,4680.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.423333333333334,,,0.17000000000000004,75.875,78.75,73.0,
2002-07-26,0.0,3420.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.6066666666666665,,,0.3025,74.125,76.25,72.0,
2002-07-29,0.0,5760.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,8.796666666666667,,,0.0,88.375,96.25,80.5,
2002-07-30,0.0,5220.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,7.16,,,0.0,87.5,96.75,78.25,
2002-07-31,0.0,6480.0,0.0,0.0,0.0,37.01387,-76.33370000000001,7.5249999999999995,5.666666666666667,,,0.0,82.0,88.5,75.5,
